coverage,stride,top1,n
10,1,0.5299435028248588,885
10,2,0.496045197740113,885
10,4,0.4723163841807909,885
10,8,0.4429378531073446,885
10,16,0.4305084745762711,885
25,1,0.5932203389830508,885
25,2,0.5717514124293785,885
25,4,0.5548022598870056,885
25,8,0.5254237288135594,885
25,16,0.4949152542372881,885
50,1,0.6361581920903955,885
50,2,0.632768361581921,885
50,4,0.615819209039548,885
50,8,0.5785310734463277,885
50,16,0.5389830508474577,885
75,1,0.6508474576271186,885
75,2,0.6542372881355932,885
75,4,0.6451977401129944,885
75,8,0.6203389830508474,885
75,16,0.5694915254237288,885
100,1,0.6632768361581921,885
100,2,0.6632768361581921,885
100,4,0.6610169491525424,885
100,8,0.6508474576271186,885
100,16,0.5887005649717514,885
