video_id,label_id,source_frames,distinct_frames,model_input_frames,span_pct,config,correct_top1,confidence,model,dataset
p1VKQa4N-hg,0,300,8,8,10,span10,True,0.9837418794631958,timesformer,kinetics400
9eTXpQq9QTA,0,300,8,8,10,span10,True,0.9992803931236267,timesformer,kinetics400
YgzCJmncmUA,0,300,8,8,10,span10,True,0.9722732305526733,timesformer,kinetics400
CBL6uetTPHg,0,300,8,8,10,span10,True,0.9316193461418152,timesformer,kinetics400
eHkBHH59-Js,0,300,8,8,10,span10,True,0.925004243850708,timesformer,kinetics400
VHJGX13S_UY,0,300,8,8,10,span10,False,0.8071773052215576,timesformer,kinetics400
gGGlthnIB-4,0,300,8,8,10,span10,False,0.9423978328704834,timesformer,kinetics400
Zv09PB3YQAs,0,300,8,8,10,span10,True,0.9238678216934204,timesformer,kinetics400
lOpJLO8weZw,0,300,8,8,10,span10,False,0.836821436882019,timesformer,kinetics400
xjhF2VEkh0E,0,300,8,8,10,span10,True,0.9993395209312439,timesformer,kinetics400
3caPS4FHFF8,0,300,8,8,10,span10,True,0.6866196990013123,timesformer,kinetics400
CQzUU7-cVck,0,300,8,8,10,span10,False,0.6964201331138611,timesformer,kinetics400
9EnSwbXxu5g,0,302,8,8,10,span10,False,0.5822849869728088,timesformer,kinetics400
G9zN5TTuGO4,0,300,8,8,10,span10,False,0.4375663995742798,timesformer,kinetics400
Ww61iwaFGrM,0,300,8,8,10,span10,True,0.999940037727356,timesformer,kinetics400
O179fpfn1G4,0,300,8,8,10,span10,True,0.902374804019928,timesformer,kinetics400
yq_M1PMw2hY,0,300,8,8,10,span10,False,0.9159801006317139,timesformer,kinetics400
qqJisE6m6XI,0,300,8,8,10,span10,False,0.3186087906360626,timesformer,kinetics400
rseBvhN6dio,0,300,8,8,10,span10,False,0.972510814666748,timesformer,kinetics400
y3-3i88mNPc,0,282,8,8,10,span10,True,0.7322251796722412,timesformer,kinetics400
2cPLjY5AWXU,1,300,8,8,10,span10,True,0.8841438889503479,timesformer,kinetics400
