video_id,label_id,source_frames,distinct_frames,model_input_frames,k,filt,config,correct_top1,confidence,model,dataset
210300,0,52,1,16,1,point,k1_point,False,0.704410195350647,r3d_18,ssv2
197315,2,49,1,16,1,point,k1_point,False,0.5374706387519836,r3d_18,ssv2
218883,3,44,1,16,1,point,k1_point,False,0.8165941834449768,r3d_18,ssv2
30133,4,61,1,16,1,point,k1_point,False,0.9054884314537048,r3d_18,ssv2
186406,6,66,1,16,1,point,k1_point,False,0.22637709975242615,r3d_18,ssv2
210300,0,52,1,16,1,box,k1_box,False,0.3139858841896057,r3d_18,ssv2
197315,2,49,1,16,1,box,k1_box,False,0.5617503523826599,r3d_18,ssv2
218883,3,44,1,16,1,box,k1_box,False,0.9471644163131714,r3d_18,ssv2
30133,4,61,1,16,1,box,k1_box,False,0.9901171326637268,r3d_18,ssv2
186406,6,66,1,16,1,box,k1_box,False,0.15947720408439636,r3d_18,ssv2
210300,0,52,2,16,2,point,k2_point,False,0.9530501365661621,r3d_18,ssv2
197315,2,49,2,16,2,point,k2_point,False,0.9295855760574341,r3d_18,ssv2
218883,3,44,2,16,2,point,k2_point,False,0.8961558938026428,r3d_18,ssv2
30133,4,61,2,16,2,point,k2_point,False,0.9311896562576294,r3d_18,ssv2
186406,6,66,2,16,2,point,k2_point,False,0.5866791009902954,r3d_18,ssv2
210300,0,52,2,16,2,box,k2_box,False,0.4030974507331848,r3d_18,ssv2
197315,2,49,2,16,2,box,k2_box,False,0.9597211480140686,r3d_18,ssv2
218883,3,44,2,16,2,box,k2_box,False,0.9076752662658691,r3d_18,ssv2
30133,4,61,2,16,2,box,k2_box,False,0.858205258846283,r3d_18,ssv2
186406,6,66,2,16,2,box,k2_box,False,0.7602500319480896,r3d_18,ssv2
210300,0,52,4,16,4,point,k4_point,False,0.9833676815032959,r3d_18,ssv2
197315,2,49,4,16,4,point,k4_point,False,0.7098947763442993,r3d_18,ssv2
218883,3,44,4,16,4,point,k4_point,False,0.9192000031471252,r3d_18,ssv2
30133,4,61,4,16,4,point,k4_point,False,0.30265018343925476,r3d_18,ssv2
186406,6,66,4,16,4,point,k4_point,True,0.971558153629303,r3d_18,ssv2
210300,0,52,4,16,4,box,k4_box,False,0.524695873260498,r3d_18,ssv2
197315,2,49,4,16,4,box,k4_box,False,0.7586634755134583,r3d_18,ssv2
218883,3,44,4,16,4,box,k4_box,False,0.7083421945571899,r3d_18,ssv2
30133,4,61,4,16,4,box,k4_box,False,0.3827330470085144,r3d_18,ssv2
186406,6,66,4,16,4,box,k4_box,True,0.8036817312240601,r3d_18,ssv2
210300,0,52,8,16,8,point,k8_point,False,0.4210555851459503,r3d_18,ssv2
197315,2,49,8,16,8,point,k8_point,True,0.8483145236968994,r3d_18,ssv2
218883,3,44,8,16,8,point,k8_point,False,0.6788278222084045,r3d_18,ssv2
30133,4,61,8,16,8,point,k8_point,False,0.4108571410179138,r3d_18,ssv2
186406,6,66,8,16,8,point,k8_point,True,0.9998910427093506,r3d_18,ssv2
210300,0,52,8,16,8,box,k8_box,False,0.6020385026931763,r3d_18,ssv2
197315,2,49,8,16,8,box,k8_box,False,0.3688296973705292,r3d_18,ssv2
218883,3,44,8,16,8,box,k8_box,False,0.8745001554489136,r3d_18,ssv2
30133,4,61,8,16,8,box,k8_box,False,0.6392719149589539,r3d_18,ssv2
186406,6,66,8,16,8,box,k8_box,True,0.9997448325157166,r3d_18,ssv2
210300,0,52,16,16,16,point,k16_point,True,0.7409716844558716,r3d_18,ssv2
197315,2,49,16,16,16,point,k16_point,True,0.920360267162323,r3d_18,ssv2
218883,3,44,16,16,16,point,k16_point,False,0.9960299134254456,r3d_18,ssv2
30133,4,61,16,16,16,point,k16_point,False,0.5365521311759949,r3d_18,ssv2
186406,6,66,16,16,16,point,k16_point,True,0.9984392523765564,r3d_18,ssv2
210300,0,52,16,16,16,box,k16_box,True,0.9874036312103271,r3d_18,ssv2
197315,2,49,16,16,16,box,k16_box,True,0.7845599055290222,r3d_18,ssv2
218883,3,44,16,16,16,box,k16_box,False,0.9631633758544922,r3d_18,ssv2
30133,4,61,16,16,16,box,k16_box,False,0.5365535616874695,r3d_18,ssv2
186406,6,66,16,16,16,box,k16_box,True,0.9995054006576538,r3d_18,ssv2
172000,7,58,1,16,1,point,k1_point,False,0.1219140887260437,r3d_18,ssv2
70659,8,18,1,16,1,point,k1_point,False,0.6966166496276855,r3d_18,ssv2
11086,8,18,1,16,1,point,k1_point,False,0.9234127402305603,r3d_18,ssv2
3793,9,38,1,16,1,point,k1_point,False,0.8100060224533081,r3d_18,ssv2
49806,9,19,1,16,1,point,k1_point,False,0.34256061911582947,r3d_18,ssv2
91295,9,20,1,16,1,point,k1_point,False,0.6238245964050293,r3d_18,ssv2
119565,9,19,1,16,1,point,k1_point,False,0.6130855679512024,r3d_18,ssv2
184324,10,20,1,16,1,point,k1_point,False,0.7538896203041077,r3d_18,ssv2
39791,10,17,1,16,1,point,k1_point,False,0.913689911365509,r3d_18,ssv2
21147,11,18,1,16,1,point,k1_point,False,0.9974890947341919,r3d_18,ssv2
203782,11,18,1,16,1,point,k1_point,False,0.8740805387496948,r3d_18,ssv2
12383,12,20,1,16,1,point,k1_point,False,0.8041646480560303,r3d_18,ssv2
172000,7,58,1,16,1,box,k1_box,False,0.1653650552034378,r3d_18,ssv2
70659,8,18,1,16,1,box,k1_box,False,0.6448952555656433,r3d_18,ssv2
11086,8,18,1,16,1,box,k1_box,False,0.6862196326255798,r3d_18,ssv2
3793,9,38,1,16,1,box,k1_box,False,0.85053551197052,r3d_18,ssv2
49806,9,19,1,16,1,box,k1_box,False,0.9807146191596985,r3d_18,ssv2
91295,9,20,1,16,1,box,k1_box,False,0.5497375130653381,r3d_18,ssv2
119565,9,19,1,16,1,box,k1_box,False,0.4118763506412506,r3d_18,ssv2
184324,10,20,1,16,1,box,k1_box,False,0.4668239653110504,r3d_18,ssv2
39791,10,17,1,16,1,box,k1_box,False,0.7118223905563354,r3d_18,ssv2
21147,11,18,1,16,1,box,k1_box,False,0.9523360133171082,r3d_18,ssv2
203782,11,18,1,16,1,box,k1_box,False,0.9691190123558044,r3d_18,ssv2
12383,12,20,1,16,1,box,k1_box,False,0.3739587962627411,r3d_18,ssv2
172000,7,58,2,16,2,point,k2_point,False,0.22053582966327667,r3d_18,ssv2
70659,8,18,2,16,2,point,k2_point,False,0.2639917731285095,r3d_18,ssv2
11086,8,18,2,16,2,point,k2_point,False,0.9117602109909058,r3d_18,ssv2
3793,9,38,2,16,2,point,k2_point,False,0.9979543685913086,r3d_18,ssv2
49806,9,19,2,16,2,point,k2_point,False,0.5516693592071533,r3d_18,ssv2
91295,9,20,2,16,2,point,k2_point,False,0.17561225593090057,r3d_18,ssv2
119565,9,19,2,16,2,point,k2_point,False,0.39167895913124084,r3d_18,ssv2
184324,10,20,2,16,2,point,k2_point,False,0.34102848172187805,r3d_18,ssv2
39791,10,17,2,16,2,point,k2_point,False,0.8667113780975342,r3d_18,ssv2
21147,11,18,2,16,2,point,k2_point,False,0.85910564661026,r3d_18,ssv2
203782,11,18,2,16,2,point,k2_point,False,0.31119659543037415,r3d_18,ssv2
12383,12,20,2,16,2,point,k2_point,False,0.9998905658721924,r3d_18,ssv2
172000,7,58,2,16,2,box,k2_box,False,0.13705919682979584,r3d_18,ssv2
70659,8,18,2,16,2,box,k2_box,False,0.9228881001472473,r3d_18,ssv2
11086,8,18,2,16,2,box,k2_box,False,0.5649108290672302,r3d_18,ssv2
3793,9,38,2,16,2,box,k2_box,True,0.4866998791694641,r3d_18,ssv2
49806,9,19,2,16,2,box,k2_box,False,0.7213271260261536,r3d_18,ssv2
91295,9,20,2,16,2,box,k2_box,False,0.6949410438537598,r3d_18,ssv2
119565,9,19,2,16,2,box,k2_box,False,0.5309274792671204,r3d_18,ssv2
