coverage,stride,top1,n,model,dataset
10,1,0.4361581920903954,885,slowfast_r50,hmdb51
10,2,0.4180790960451977,885,slowfast_r50,hmdb51
10,4,0.384180790960452,885,slowfast_r50,hmdb51
10,8,0.3581920903954802,885,slowfast_r50,hmdb51
10,16,0.335593220338983,885,slowfast_r50,hmdb51
25,1,0.56045197740113,885,slowfast_r50,hmdb51
25,2,0.5514124293785311,885,slowfast_r50,hmdb51
25,4,0.4892655367231638,885,slowfast_r50,hmdb51
25,8,0.4463276836158192,885,slowfast_r50,hmdb51
25,16,0.4033898305084746,885,slowfast_r50,hmdb51
50,1,0.6892655367231638,885,slowfast_r50,hmdb51
50,2,0.6858757062146893,885,slowfast_r50,hmdb51
50,4,0.6192090395480226,885,slowfast_r50,hmdb51
50,8,0.4858757062146893,885,slowfast_r50,hmdb51
50,16,0.4327683615819209,885,slowfast_r50,hmdb51
75,1,0.7774011299435029,885,slowfast_r50,hmdb51
75,2,0.7649717514124293,885,slowfast_r50,hmdb51
75,4,0.7231638418079096,885,slowfast_r50,hmdb51
75,8,0.5751412429378531,885,slowfast_r50,hmdb51
75,16,0.4610169491525424,885,slowfast_r50,hmdb51
100,1,0.8011299435028248,885,slowfast_r50,hmdb51
100,2,0.7819209039548023,885,slowfast_r50,hmdb51
100,4,0.7333333333333333,885,slowfast_r50,hmdb51
100,8,0.5977401129943503,885,slowfast_r50,hmdb51
100,16,0.4655367231638418,885,slowfast_r50,hmdb51
