video_id,label_id,source_frames,distinct_frames,model_input_frames,k,config,correct_top1,confidence,model,dataset
Lektion_3__-_Das_Haare_b_rsten_brush_hair_h_nm_np1_fr_med_2,0,370,1,16,1,k1,True,0.3899648189544678,r2plus1d_18,hmdb51
April_09_brush_hair_u_nm_np1_ba_goo_0,0,409,1,16,1,k1,True,0.8969730138778687,r2plus1d_18,hmdb51
Prelinger_HabitPat1954_brush_hair_u_cm_np1_le_med_10,0,276,1,16,1,k1,False,0.3019406497478485,r2plus1d_18,hmdb51
me_brushing_my_hair_lol_i_was_being_silly_brush_hair_u_nm_np1_ri_goo_3,0,382,1,16,1,k1,True,0.5478798747062683,r2plus1d_18,hmdb51
red_head_brush_hair_u_cm_np1_le_goo_2,0,185,1,16,1,k1,False,0.5745379328727722,r2plus1d_18,hmdb51
Brushing_Her_Hair__[_NEW_AUDIO_]_UPDATED!!!!_brush_hair_h_cm_np1_le_goo_3,0,105,1,16,1,k1,True,0.2709459364414215,r2plus1d_18,hmdb51
brushing_raychel_s_hair_brush_hair_u_cm_np2_ri_goo_2,0,276,1,16,1,k1,False,0.8863553404808044,r2plus1d_18,hmdb51
red_head_brush_hair_u_cm_np1_ba_goo_0,0,277,1,16,1,k1,True,0.9417844414710999,r2plus1d_18,hmdb51
Slave_brush_my_hair_brush_hair_u_cm_np2_le_goo_2,0,348,1,16,1,k1,False,0.9006788730621338,r2plus1d_18,hmdb51
Brushing_hair__the_right_way_brush_hair_u_nm_np1_fr_goo_1,0,228,1,16,1,k1,False,0.6650148034095764,r2plus1d_18,hmdb51
brush_my_hair_without_wearing_the_glasses_brush_hair_u_nm_np1_fr_goo_0,0,456,1,16,1,k1,True,0.6229337453842163,r2plus1d_18,hmdb51
can_somebody_just_brush_my_hair!_brush_hair_u_cm_np2_ri_med_0,0,382,1,16,1,k1,False,0.8968038558959961,r2plus1d_18,hmdb51
indianrapunzels_com---silky_long_hair_brushing_brush_hair_u_cm_np2_ri_goo_1,0,307,1,16,1,k1,False,0.90957111120224,r2plus1d_18,hmdb51
Haarek_mmen_brush_hair_h_cm_np1_fr_goo_0,0,411,1,16,1,k1,False,0.16669577360153198,r2plus1d_18,hmdb51
brushing_jrs_hair_brush_hair_u_cm_np2_le_goo_1,0,282,1,16,1,k1,False,0.5421263575553894,r2plus1d_18,hmdb51
Brushing_Her_Hair__[_NEW_AUDIO_]_UPDATED!!!!_brush_hair_h_cm_np1_le_goo_1,0,144,1,16,1,k1,True,0.8549222350120544,r2plus1d_18,hmdb51
Beim_Radschlag_Hose_gerissen_(Nick)_xD_cartwheel_f_cm_np1_ri_med_0,1,80,1,16,1,k1,False,0.7601276636123657,r2plus1d_18,hmdb51
Jessica_and_Gregs_Cartwheel_Competition_cartwheel_f_cm_np1_ri_med_2,1,81,1,16,1,k1,True,0.15610064566135406,r2plus1d_18,hmdb51
CarTwHeeL_PerFecT_cartwheel_f_cm_np1_le_med_0,1,89,1,16,1,k1,False,0.4300752878189087,r2plus1d_18,hmdb51
Gymnastics__-_Steps_to_Do_a_Cartwheel_cartwheel_f_nm_np1_le_med_0,1,112,1,16,1,k1,False,0.29000386595726013,r2plus1d_18,hmdb51
Cartwheel_Contest_cartwheel_f_cm_np1_fr_med_4,1,80,1,16,1,k1,False,0.17100897431373596,r2plus1d_18,hmdb51
Jennis_Bodenk_r_cartwheel_f_cm_np1_fr_med_3,1,81,1,16,1,k1,False,0.16426119208335876,r2plus1d_18,hmdb51
Bodenturnen_2004_cartwheel_f_cm_np1_le_med_4,1,43,1,16,1,k1,False,0.11207599937915802,r2plus1d_18,hmdb51
Zwei_hoffnungslose_Pflegef_lle_beim_Turnen(Part4)_cartwheel_f_cm_np1_ri_bad_0,1,92,1,16,1,k1,False,0.6318758726119995,r2plus1d_18,hmdb51
lea_kann_radschlag_cartwheel_f_cm_np1_ri_med_0,1,91,1,16,1,k1,False,0.08815351128578186,r2plus1d_18,hmdb51
Bodenturnen_cartwheel_f_cm_np1_le_med_3,1,125,1,16,1,k1,True,0.3958888649940491,r2plus1d_18,hmdb51
Cartwheel_Competition_cartwheel_f_cm_np1_le_med_0,1,70,1,16,1,k1,False,0.12554793059825897,r2plus1d_18,hmdb51
Monikas_Staatsexamen__Turnen_cartwheel_f_cm_np1_ri_med_4,1,81,1,16,1,k1,False,0.12522147595882416,r2plus1d_18,hmdb51
Zwei_hoffnungslose_Pflegef_lle_beim_Turnen(Part2)_cartwheel_f_cm_np1_le_bad_0,1,103,1,16,1,k1,False,0.9281580448150635,r2plus1d_18,hmdb51
Bayer__Meisterin_Teresa_Stadler_cartwheel_f_cm_np1_le_med_0,1,43,1,16,1,k1,False,0.17519952356815338,r2plus1d_18,hmdb51
How_to_do_a_Cartwheel_cartwheel_f_nm_np1_le_med_1,1,100,1,16,1,k1,False,0.7348358035087585,r2plus1d_18,hmdb51
cartwheel_challange_cartwheel_f_cm_np2_le_med_1,1,59,1,16,1,k1,False,0.33373960852622986,r2plus1d_18,hmdb51
Florian_Fromlowitz_beim_Training_der_U_21_Nationalmannschaft_catch_u_cm_np1_le_med_3,2,36,1,16,1,k1,True,0.9975312948226929,r2plus1d_18,hmdb51
Torwarttraining_Arminia_Bielefeld_catch_f_cm_np1_le_med_8,2,34,1,16,1,k1,True,0.9964677095413208,r2plus1d_18,hmdb51
Torwarttraining_Arminia_Bielefeld_catch_f_cm_np1_le_med_6,2,37,1,16,1,k1,True,0.9996458292007446,r2plus1d_18,hmdb51
Torwarttraining_Arminia_Bielefeld_catch_f_cm_np1_ba_med_0,2,37,1,16,1,k1,True,0.999963641166687,r2plus1d_18,hmdb51
