coverage,stride,top1,n
10,1,0.4327683615819209,885
10,2,0.3966101694915254,885
10,4,0.3378531073446327,885
10,8,0.3152542372881356,885
10,16,0.3028248587570621,885
25,1,0.5887005649717514,885
25,2,0.5457627118644067,885
25,4,0.4926553672316384,885
25,8,0.4146892655367231,885
25,16,0.3559322033898305,885
50,1,0.727683615819209,885
50,2,0.7141242937853107,885
50,4,0.631638418079096,885
50,8,0.5423728813559322,885
50,16,0.4666666666666667,885
75,1,0.7785310734463277,885
75,2,0.7627118644067796,885
75,4,0.7423728813559322,885
75,8,0.6203389830508474,885
75,16,0.5254237288135594,885
100,1,0.7909604519774012,885
100,2,0.7966101694915254,885
100,4,0.7548022598870057,885
100,8,0.6711864406779661,885
100,16,0.576271186440678,885
