coverage,stride,top1,n,model,dataset
10,1,0.3988700564971751,885,r3d_18,hmdb51
10,2,0.3875706214689265,885,r3d_18,hmdb51
10,4,0.3559322033898305,885,r3d_18,hmdb51
10,8,0.3050847457627119,885,r3d_18,hmdb51
10,16,0.2824858757062147,885,r3d_18,hmdb51
25,1,0.5627118644067797,885,r3d_18,hmdb51
25,2,0.5310734463276836,885,r3d_18,hmdb51
25,4,0.4610169491525424,885,r3d_18,hmdb51
25,8,0.3943502824858757,885,r3d_18,hmdb51
25,16,0.3480225988700565,885,r3d_18,hmdb51
50,1,0.6903954802259887,885,r3d_18,hmdb51
50,2,0.672316384180791,885,r3d_18,hmdb51
50,4,0.6237288135593221,885,r3d_18,hmdb51
50,8,0.4983050847457627,885,r3d_18,hmdb51
50,16,0.41468926553672314,885,r3d_18,hmdb51
75,1,0.7604519774011299,885,r3d_18,hmdb51
75,2,0.7581920903954802,885,r3d_18,hmdb51
75,4,0.6994350282485876,885,r3d_18,hmdb51
75,8,0.5977401129943503,885,r3d_18,hmdb51
75,16,0.4440677966101695,885,r3d_18,hmdb51
100,1,0.768361581920904,885,r3d_18,hmdb51
100,2,0.768361581920904,885,r3d_18,hmdb51
100,4,0.7457627118644068,885,r3d_18,hmdb51
100,8,0.6542372881355932,885,r3d_18,hmdb51
100,16,0.47570621468926555,885,r3d_18,hmdb51
