coverage,stride,top1,n,model,dataset
10,1,0.06191117092866756,743,r3d_18,diving48
10,2,0.063257065948856,743,r3d_18,diving48
10,4,0.05383580080753701,743,r3d_18,diving48
10,8,0.059219380888290714,743,r3d_18,diving48
10,16,0.052489905787348586,743,r3d_18,diving48
25,1,0.09825033647375504,743,r3d_18,diving48
25,2,0.09690444145356662,743,r3d_18,diving48
25,4,0.0901749663526245,743,r3d_18,diving48
25,8,0.06729475100942127,743,r3d_18,diving48
25,16,0.05787348586810229,743,r3d_18,diving48
50,1,0.1641991924629879,743,r3d_18,diving48
50,2,0.16823687752355315,743,r3d_18,diving48
50,4,0.15881561238223418,743,r3d_18,diving48
50,8,0.1278600269179004,743,r3d_18,diving48
50,16,0.07133243606998654,743,r3d_18,diving48
75,1,0.26783310901749663,743,r3d_18,diving48
75,2,0.2839838492597577,743,r3d_18,diving48
75,4,0.2772543741588156,743,r3d_18,diving48
75,8,0.20995962314939434,743,r3d_18,diving48
75,16,0.10901749663526245,743,r3d_18,diving48
100,1,0.30686406460296095,743,r3d_18,diving48
100,2,0.3041722745625841,743,r3d_18,diving48
100,4,0.3041722745625841,743,r3d_18,diving48
100,8,0.25841184387617766,743,r3d_18,diving48
100,16,0.12920592193808883,743,r3d_18,diving48
