coverage,stride,top1,n,model,dataset
10,1,0.03493071593533487,3464,slowfast_r50,ssv2
10,2,0.029734411085450347,3464,slowfast_r50,ssv2
10,4,0.027136258660508082,3464,slowfast_r50,ssv2
10,8,0.02367205542725173,3464,slowfast_r50,ssv2
10,16,0.02367205542725173,3464,slowfast_r50,ssv2
25,1,0.08516166281755197,3464,slowfast_r50,ssv2
25,2,0.06351039260969978,3464,slowfast_r50,ssv2
25,4,0.043591224018475754,3464,slowfast_r50,ssv2
25,8,0.034064665127020784,3464,slowfast_r50,ssv2
25,16,0.025115473441108545,3464,slowfast_r50,ssv2
50,1,0.2591949029829134,3453,slowfast_r50,ssv2
50,2,0.1777649102489867,3454,slowfast_r50,ssv2
50,4,0.09921897599074342,3457,slowfast_r50,ssv2
50,8,0.052068267283772056,3457,slowfast_r50,ssv2
50,16,0.037528868360277134,3464,slowfast_r50,ssv2
75,1,0.41321090047393366,3376,slowfast_r50,ssv2
75,2,0.35731201894612197,3378,slowfast_r50,ssv2
75,4,0.18746303962152572,3382,slowfast_r50,ssv2
75,8,0.07794117647058824,3400,slowfast_r50,ssv2
75,16,0.04672897196261682,3424,slowfast_r50,ssv2
100,1,0.46625954198473285,3275,slowfast_r50,ssv2
100,2,0.4164124466137889,3278,slowfast_r50,ssv2
100,4,0.22384428223844283,3288,slowfast_r50,ssv2
100,8,0.09796784956020625,3297,slowfast_r50,ssv2
100,16,0.0546218487394958,3332,slowfast_r50,ssv2
