coverage,stride,top1,n,model,dataset
10,1,0.18983050847457628,885,videomamba,hmdb51
10,2,0.18531073446327684,885,videomamba,hmdb51
10,4,0.18983050847457628,885,videomamba,hmdb51
10,8,0.1807909604519774,885,videomamba,hmdb51
10,16,0.1638418079096045,885,videomamba,hmdb51
25,1,0.2135593220338983,885,videomamba,hmdb51
25,2,0.20903954802259886,885,videomamba,hmdb51
25,4,0.20451977401129945,885,videomamba,hmdb51
25,8,0.207909604519774,885,videomamba,hmdb51
25,16,0.19096045197740114,885,videomamba,hmdb51
50,1,0.21581920903954802,885,videomamba,hmdb51
50,2,0.20677966101694914,885,videomamba,hmdb51
50,4,0.20903954802259886,885,videomamba,hmdb51
50,8,0.21468926553672316,885,videomamba,hmdb51
50,16,0.21016949152542372,885,videomamba,hmdb51
75,1,0.21242937853107344,885,videomamba,hmdb51
75,2,0.20564971751412428,885,videomamba,hmdb51
75,4,0.2214689265536723,885,videomamba,hmdb51
75,8,0.20112994350282487,885,videomamba,hmdb51
75,16,0.21129943502824858,885,videomamba,hmdb51
100,1,0.20564971751412428,885,videomamba,hmdb51
100,2,0.2033898305084746,885,videomamba,hmdb51
100,4,0.21242937853107344,885,videomamba,hmdb51
100,8,0.207909604519774,885,videomamba,hmdb51
100,16,0.21694915254237288,885,videomamba,hmdb51
