coverage,stride,top1,n,model,dataset
10,1,0.45084745762711864,885,vivit,hmdb51
10,2,0.4101694915254237,885,vivit,hmdb51
10,4,0.3649717514124294,885,vivit,hmdb51
10,8,0.32994350282485874,885,vivit,hmdb51
10,16,0.319774011299435,885,vivit,hmdb51
25,1,0.5853107344632769,885,vivit,hmdb51
25,2,0.5401129943502825,885,vivit,hmdb51
25,4,0.4768361581920904,885,vivit,hmdb51
25,8,0.4293785310734463,885,vivit,hmdb51
25,16,0.36610169491525424,885,vivit,hmdb51
50,1,0.7152542372881356,885,vivit,hmdb51
50,2,0.688135593220339,885,vivit,hmdb51
50,4,0.6203389830508474,885,vivit,hmdb51
50,8,0.5502824858757062,885,vivit,hmdb51
50,16,0.4858757062146893,885,vivit,hmdb51
75,1,0.7909604519774012,885,vivit,hmdb51
75,2,0.7604519774011299,885,vivit,hmdb51
75,4,0.7231638418079096,885,vivit,hmdb51
75,8,0.6542372881355932,885,vivit,hmdb51
75,16,0.5288135593220339,885,vivit,hmdb51
100,1,0.8,885,vivit,hmdb51
100,2,0.7785310734463277,885,vivit,hmdb51
100,4,0.7446327683615819,885,vivit,hmdb51
100,8,0.6892655367231638,885,vivit,hmdb51
100,16,0.6067796610169491,885,vivit,hmdb51
