tau,k_low,k_high,accuracy,avg_frames,fraction_upgraded,model,dataset,delta_acc
0.0,4,8,0.8143564356435643,4.0,0.0,videomae_ucf101_full_e10_h200,ucf101,0.0
0.010101010101010102,4,8,0.8143564356435643,4.0,0.0,videomae_ucf101_full_e10_h200,ucf101,0.0
0.020202020202020204,4,8,0.8143564356435643,4.0,0.0,videomae_ucf101_full_e10_h200,ucf101,0.0
0.030303030303030304,4,8,0.8143564356435643,4.0,0.0,videomae_ucf101_full_e10_h200,ucf101,0.0
0.04040404040404041,4,8,0.8148514851485148,4.001980198019802,0.0004950495049504951,videomae_ucf101_full_e10_h200,ucf101,0.0004950495049504955
0.05050505050505051,4,8,0.8163366336633663,4.011881188118812,0.0029702970297029703,videomae_ucf101_full_e10_h200,ucf101,0.001980198019801982
0.06060606060606061,4,8,0.8178217821782178,4.025742574257426,0.006435643564356435,videomae_ucf101_full_e10_h200,ucf101,0.0034653465346534684
0.07070707070707072,4,8,0.8217821782178217,4.0594059405940595,0.01485148514851485,videomae_ucf101_full_e10_h200,ucf101,0.007425742574257432
0.08080808080808081,4,8,0.8257425742574257,4.093069306930693,0.023267326732673267,videomae_ucf101_full_e10_h200,ucf101,0.011386138613861396
0.09090909090909091,4,8,0.8287128712871287,4.134653465346535,0.033663366336633666,videomae_ucf101_full_e10_h200,ucf101,0.01435643564356437
0.10101010101010102,4,8,0.8336633663366336,4.178217821782178,0.04455445544554455,videomae_ucf101_full_e10_h200,ucf101,0.019306930693069324
0.11111111111111112,4,8,0.8356435643564356,4.196039603960396,0.04900990099009901,videomae_ucf101_full_e10_h200,ucf101,0.021287128712871306
0.12121212121212122,4,8,0.8391089108910891,4.23960396039604,0.0599009900990099,videomae_ucf101_full_e10_h200,ucf101,0.024752475247524774
0.13131313131313133,4,8,0.8435643564356435,4.295049504950495,0.07376237623762376,videomae_ucf101_full_e10_h200,ucf101,0.029207920792079234
0.14141414141414144,4,8,0.8475247524752475,4.332673267326733,0.08316831683168317,videomae_ucf101_full_e10_h200,ucf101,0.0331683168316832
0.15151515151515152,4,8,0.8539603960396039,4.3861386138613865,0.09653465346534654,videomae_ucf101_full_e10_h200,ucf101,0.03960396039603964
0.16161616161616163,4,8,0.8589108910891089,4.431683168316832,0.10792079207920792,videomae_ucf101_full_e10_h200,ucf101,0.044554455445544594
0.17171717171717174,4,8,0.8623762376237624,4.46930693069307,0.11732673267326732,videomae_ucf101_full_e10_h200,ucf101,0.04801980198019806
0.18181818181818182,4,8,0.8658415841584158,4.5009900990099005,0.12524752475247525,videomae_ucf101_full_e10_h200,ucf101,0.05148514851485153
0.19191919191919193,4,8,0.8678217821782178,4.534653465346534,0.13366336633663367,videomae_ucf101_full_e10_h200,ucf101,0.05346534653465351
0.20202020202020204,4,8,0.8688118811881188,4.552475247524752,0.13811881188118813,videomae_ucf101_full_e10_h200,ucf101,0.054455445544554504
0.21212121212121213,4,8,0.8702970297029703,4.576237623762376,0.14405940594059405,videomae_ucf101_full_e10_h200,ucf101,0.05594059405940599
0.22222222222222224,4,8,0.8722772277227723,4.6158415841584155,0.15396039603960396,videomae_ucf101_full_e10_h200,ucf101,0.05792079207920797
0.23232323232323235,4,8,0.8737623762376238,4.637623762376237,0.1594059405940594,videomae_ucf101_full_e10_h200,ucf101,0.05940594059405946
0.24242424242424243,4,8,0.8742574257425743,4.669306930693069,0.16732673267326734,videomae_ucf101_full_e10_h200,ucf101,0.059900990099009954
0.25252525252525254,4,8,0.8767326732673267,4.700990099009901,0.17524752475247524,videomae_ucf101_full_e10_h200,ucf101,0.06237623762376243
0.26262626262626265,4,8,0.8782178217821782,4.7227722772277225,0.1806930693069307,videomae_ucf101_full_e10_h200,ucf101,0.06386138613861392
0.27272727272727276,4,8,0.8797029702970297,4.738613861386138,0.18465346534653465,videomae_ucf101_full_e10_h200,ucf101,0.0653465346534654
0.2828282828282829,4,8,0.8821782178217822,4.766336633663366,0.1915841584158416,videomae_ucf101_full_e10_h200,ucf101,0.06782178217821788
0.29292929292929293,4,8,0.8836633663366337,4.794059405940594,0.19851485148514852,videomae_ucf101_full_e10_h200,ucf101,0.06930693069306937
0.30303030303030304,4,8,0.8846534653465347,4.817821782178218,0.20445544554455444,videomae_ucf101_full_e10_h200,ucf101,0.07029702970297036
0.31313131313131315,4,8,0.8846534653465347,4.863366336633663,0.21584158415841584,videomae_ucf101_full_e10_h200,ucf101,0.07029702970297036
0.32323232323232326,4,8,0.8871287128712871,4.895049504950495,0.22376237623762377,videomae_ucf101_full_e10_h200,ucf101,0.07277227722772284
0.33333333333333337,4,8,0.8891089108910891,4.926732673267327,0.2316831683168317,videomae_ucf101_full_e10_h200,ucf101,0.07475247524752482
0.3434343434343435,4,8,0.8910891089108911,4.952475247524752,0.2381188118811881,videomae_ucf101_full_e10_h200,ucf101,0.0767326732673268
0.3535353535353536,4,8,0.8910891089108911,4.966336633663366,0.24158415841584158,videomae_ucf101_full_e10_h200,ucf101,0.0767326732673268
0.36363636363636365,4,8,0.8920792079207921,5.00990099009901,0.2524752475247525,videomae_ucf101_full_e10_h200,ucf101,0.07772277227722779
0.37373737373737376,4,8,0.8935643564356436,5.03960396039604,0.2599009900990099,videomae_ucf101_full_e10_h200,ucf101,0.07920792079207928
0.38383838383838387,4,8,0.8945544554455446,5.0594059405940595,0.26485148514851486,videomae_ucf101_full_e10_h200,ucf101,0.08019801980198027
0.393939393939394,4,8,0.8945544554455446,5.091089108910891,0.2727722772277228,videomae_ucf101_full_e10_h200,ucf101,0.08019801980198027
0.4040404040404041,4,8,0.8950495049504951,5.114851485148515,0.27871287128712874,videomae_ucf101_full_e10_h200,ucf101,0.08069306930693076
0.4141414141414142,4,8,0.8950495049504951,5.144554455445545,0.2861386138613861,videomae_ucf101_full_e10_h200,ucf101,0.08069306930693076
0.42424242424242425,4,8,0.8965346534653466,5.1663366336633665,0.29158415841584157,videomae_ucf101_full_e10_h200,ucf101,0.08217821782178225
0.43434343434343436,4,8,0.8965346534653466,5.186138613861386,0.2965346534653465,videomae_ucf101_full_e10_h200,ucf101,0.08217821782178225
0.4444444444444445,4,8,0.8975247524752475,5.217821782178218,0.30445544554455445,videomae_ucf101_full_e10_h200,ucf101,0.08316831683168324
0.4545454545454546,4,8,0.897029702970297,5.24950495049505,0.3123762376237624,videomae_ucf101_full_e10_h200,ucf101,0.08267326732673275
0.4646464646464647,4,8,0.8985148514851485,5.2693069306930695,0.31732673267326733,videomae_ucf101_full_e10_h200,ucf101,0.08415841584158423
0.4747474747474748,4,8,0.8995049504950495,5.297029702970297,0.32425742574257427,videomae_ucf101_full_e10_h200,ucf101,0.08514851485148522
0.48484848484848486,4,8,0.8995049504950495,5.312871287128713,0.32821782178217823,videomae_ucf101_full_e10_h200,ucf101,0.08514851485148522
0.494949494949495,4,8,0.9,5.332673267326733,0.3331683168316832,videomae_ucf101_full_e10_h200,ucf101,0.08564356435643572
0.5050505050505051,4,8,0.9024752475247525,5.364356435643565,0.3410891089108911,videomae_ucf101_full_e10_h200,ucf101,0.0881188118811882
