video_id,label_id,source_frames,distinct_frames,model_input_frames,coverage,stride,config,correct_top1,confidence,model,dataset
P26_107_7,0,154,8,8,10,1,cov10_s1,True,0.21829485893249512,timesformer,epic_kitchens
P03_101_188,0,942,8,8,10,1,cov10_s1,True,0.7457663416862488,timesformer,epic_kitchens
P04_113_291,0,27,3,8,10,1,cov10_s1,False,0.6354566216468811,timesformer,epic_kitchens
P01_105_229,0,31,3,8,10,1,cov10_s1,True,0.5233957767486572,timesformer,epic_kitchens
P22_103_180,0,64,6,8,10,1,cov10_s1,False,0.9166837930679321,timesformer,epic_kitchens
P26_108_5,0,231,8,8,10,1,cov10_s1,False,0.5004132986068726,timesformer,epic_kitchens
P35_108_238,0,51,5,8,10,1,cov10_s1,True,0.8954879641532898,timesformer,epic_kitchens
P03_101_33,0,55,6,8,10,1,cov10_s1,False,0.6868883967399597,timesformer,epic_kitchens
P35_104_290,0,51,5,8,10,1,cov10_s1,False,0.7842581868171692,timesformer,epic_kitchens
P30_111_263,0,30,3,8,10,1,cov10_s1,False,0.8394074440002441,timesformer,epic_kitchens
P12_105_39,0,133,8,8,10,1,cov10_s1,False,0.3409970998764038,timesformer,epic_kitchens
P30_107_239,0,39,4,8,10,1,cov10_s1,False,0.21800924837589264,timesformer,epic_kitchens
P35_107_238,0,63,6,8,10,1,cov10_s1,True,0.8316353559494019,timesformer,epic_kitchens
P27_101_37,0,58,6,8,10,1,cov10_s1,False,0.8587306141853333,timesformer,epic_kitchens
P22_109_45,0,45,4,8,10,1,cov10_s1,True,0.5233418345451355,timesformer,epic_kitchens
P30_113_111,0,56,6,8,10,1,cov10_s1,False,0.7685524225234985,timesformer,epic_kitchens
P35_104_576,0,62,6,8,10,1,cov10_s1,False,0.6843584179878235,timesformer,epic_kitchens
P37_101_328,0,55,6,8,10,1,cov10_s1,False,0.7981706857681274,timesformer,epic_kitchens
P12_104_0,0,87,8,8,10,1,cov10_s1,False,0.487576425075531,timesformer,epic_kitchens
P01_109_124,0,33,3,8,10,1,cov10_s1,False,0.8562013506889343,timesformer,epic_kitchens
P03_107_18,1,110,8,8,10,1,cov10_s1,True,0.6360288858413696,timesformer,epic_kitchens
P02_121_55,1,71,7,8,10,1,cov10_s1,False,0.23825332522392273,timesformer,epic_kitchens
