coverage,stride,top1,n,model,dataset
10,1,0.8252475247524752,2020,vivit,ucf101
10,2,0.7856435643564357,2020,vivit,ucf101
10,4,0.7297029702970297,2020,vivit,ucf101
10,8,0.6732673267326733,2020,vivit,ucf101
10,16,0.6267326732673267,2020,vivit,ucf101
25,1,0.8965346534653466,2020,vivit,ucf101
25,2,0.8871287128712871,2020,vivit,ucf101
25,4,0.8569306930693069,2020,vivit,ucf101
25,8,0.7925742574257426,2020,vivit,ucf101
25,16,0.7118811881188118,2020,vivit,ucf101
50,1,0.9272277227722773,2020,vivit,ucf101
50,2,0.9183168316831684,2020,vivit,ucf101
50,4,0.9143564356435644,2020,vivit,ucf101
50,8,0.8787128712871287,2020,vivit,ucf101
50,16,0.8138613861386138,2020,vivit,ucf101
75,1,0.948019801980198,2020,vivit,ucf101
75,2,0.9485148514851485,2020,vivit,ucf101
75,4,0.942079207920792,2020,vivit,ucf101
75,8,0.9267326732673268,2020,vivit,ucf101
75,16,0.8762376237623762,2020,vivit,ucf101
100,1,0.9465346534653465,2020,vivit,ucf101
100,2,0.9504950495049505,2020,vivit,ucf101
100,4,0.9504950495049505,2020,vivit,ucf101
100,8,0.9341584158415842,2020,vivit,ucf101
100,16,0.898019801980198,2020,vivit,ucf101
