coverage,stride,top1,n
10,1,0.0807537012113055,743
10,2,0.0699865410497981,743
10,4,0.0672947510094212,743
10,8,0.0767160161507402,743
10,16,0.053835800807537,743
25,1,0.1359353970390309,743
25,2,0.1426648721399731,743
25,4,0.1318977119784656,743
25,8,0.117092866756393,743
25,16,0.0807537012113055,743
50,1,0.2745625841184387,743
50,2,0.2705248990578734,743
50,4,0.2664872139973082,743
50,8,0.2476446837146702,743
50,16,0.1668909825033647,743
75,1,0.405114401076716,743
75,2,0.4212651413189771,743
75,4,0.4185733512786003,743
75,8,0.3930013458950201,743
75,16,0.3095558546433378,743
100,1,0.423956931359354,743
100,2,0.423956931359354,743
100,4,0.4253028263795424,743
100,8,0.4010767160161507,743
100,16,0.3781965006729475,743
