coverage,stride,top1,n,model,dataset
10,1,0.0346420323325635,3464,r3d_18,ssv2
10,2,0.0265588914549653,3464,r3d_18,ssv2
10,4,0.0300230946882217,3464,r3d_18,ssv2
10,8,0.0265588914549653,3464,r3d_18,ssv2
10,16,0.0265588914549653,3464,r3d_18,ssv2
25,1,0.0863163972286374,3464,r3d_18,ssv2
25,2,0.0666859122401847,3464,r3d_18,ssv2
25,4,0.0456120092378752,3464,r3d_18,ssv2
25,8,0.0311778290993071,3464,r3d_18,ssv2
25,16,0.0277136258660508,3464,r3d_18,ssv2
50,1,0.1989574283231972,3453,r3d_18,ssv2
50,2,0.1971627099015634,3454,r3d_18,ssv2
50,4,0.1313277408157362,3457,r3d_18,ssv2
50,8,0.0720277697425513,3457,r3d_18,ssv2
50,16,0.0450346420323325,3464,r3d_18,ssv2
75,1,0.3284952606635071,3376,r3d_18,ssv2
75,2,0.3155713439905269,3378,r3d_18,ssv2
75,4,0.2649319929036073,3382,r3d_18,ssv2
75,8,0.1297058823529411,3400,r3d_18,ssv2
75,16,0.0657126168224299,3424,r3d_18,ssv2
100,1,0.3712977099236641,3275,r3d_18,ssv2
100,2,0.3712629652226967,3278,r3d_18,ssv2
100,4,0.3242092457420925,3288,r3d_18,ssv2
100,8,0.1695480740066727,3297,r3d_18,ssv2
100,16,0.0894357743097239,3332,r3d_18,ssv2
10,1,0.5028248587570622,885,r3d_18,hmdb51
10,2,0.4813559322033898,885,r3d_18,hmdb51
10,4,0.4519774011299435,885,r3d_18,hmdb51
10,8,0.4022598870056497,885,r3d_18,hmdb51
10,16,0.3819209039548022,885,r3d_18,hmdb51
25,1,0.6372881355932203,885,r3d_18,hmdb51
25,2,0.6124293785310735,885,r3d_18,hmdb51
25,4,0.5672316384180791,885,r3d_18,hmdb51
25,8,0.4994350282485876,885,r3d_18,hmdb51
25,16,0.4519774011299435,885,r3d_18,hmdb51
50,1,0.7107344632768362,885,r3d_18,hmdb51
50,2,0.7175141242937854,885,r3d_18,hmdb51
50,4,0.6779661016949152,885,r3d_18,hmdb51
50,8,0.5887005649717514,885,r3d_18,hmdb51
50,16,0.496045197740113,885,r3d_18,hmdb51
75,1,0.7875706214689265,885,r3d_18,hmdb51
75,2,0.7796610169491526,885,r3d_18,hmdb51
75,4,0.7536723163841808,885,r3d_18,hmdb51
75,8,0.672316384180791,885,r3d_18,hmdb51
75,16,0.5649717514124294,885,r3d_18,hmdb51
100,1,0.8033898305084746,885,r3d_18,hmdb51
100,2,0.792090395480226,885,r3d_18,hmdb51
100,4,0.7830508474576271,885,r3d_18,hmdb51
100,8,0.7028248587570621,885,r3d_18,hmdb51
100,16,0.592090395480226,885,r3d_18,hmdb51
10,1,0.6584158415841584,2020,r3d_18,ucf101
10,2,0.6381188118811881,2020,r3d_18,ucf101
10,4,0.5856435643564356,2020,r3d_18,ucf101
10,8,0.5094059405940594,2020,r3d_18,ucf101
10,16,0.446039603960396,2020,r3d_18,ucf101
25,1,0.7371287128712871,2020,r3d_18,ucf101
25,2,0.7321782178217822,2020,r3d_18,ucf101
25,4,0.7183168316831683,2020,r3d_18,ucf101
25,8,0.654950495049505,2020,r3d_18,ucf101
25,16,0.550990099009901,2020,r3d_18,ucf101
50,1,0.7886138613861386,2020,r3d_18,ucf101
50,2,0.7871287128712872,2020,r3d_18,ucf101
50,4,0.7702970297029703,2020,r3d_18,ucf101
50,8,0.745049504950495,2020,r3d_18,ucf101
50,16,0.656930693069307,2020,r3d_18,ucf101
75,1,0.8084158415841585,2020,r3d_18,ucf101
75,2,0.8113861386138614,2020,r3d_18,ucf101
75,4,0.8084158415841585,2020,r3d_18,ucf101
75,8,0.7816831683168317,2020,r3d_18,ucf101
75,16,0.7173267326732673,2020,r3d_18,ucf101
100,1,0.8123762376237624,2020,r3d_18,ucf101
100,2,0.8128712871287128,2020,r3d_18,ucf101
100,4,0.8163366336633663,2020,r3d_18,ucf101
100,8,0.806930693069307,2020,r3d_18,ucf101
100,16,0.7524752475247525,2020,r3d_18,ucf101
10,1,0.0076957899502037,4418,r3d_18,autsl
10,2,0.0058850158442734,4418,r3d_18,autsl
10,4,0.0056586690810321,4418,r3d_18,autsl
10,8,0.0061113626075147,4418,r3d_18,autsl
10,16,0.0061113626075147,4418,r3d_18,autsl
25,1,0.0269352648257129,4418,r3d_18,autsl
25,2,0.0339520144861928,4418,r3d_18,autsl
25,4,0.0199185151652331,4418,r3d_18,autsl
25,8,0.0108646446355817,4418,r3d_18,autsl
25,16,0.0070167496604798,4418,r3d_18,autsl
50,1,0.2077863286555002,4418,r3d_18,autsl
50,2,0.2399275690357628,4418,r3d_18,autsl
50,4,0.2840651878678135,4418,r3d_18,autsl
50,8,0.0937075599818922,4418,r3d_18,autsl
50,16,0.0307831598008148,4418,r3d_18,autsl
75,1,0.577636939791761,4418,r3d_18,autsl
75,2,0.5588501584427342,4418,r3d_18,autsl
75,4,0.6301493888637393,4418,r3d_18,autsl
75,8,0.2347215934812132,4418,r3d_18,autsl
75,16,0.0622453598913535,4418,r3d_18,autsl
100,1,0.7498868266183794,4418,r3d_18,autsl
100,2,0.7526029877772747,4418,r3d_18,autsl
100,4,0.6803983703033046,4418,r3d_18,autsl
100,8,0.2716161158895427,4418,r3d_18,autsl
100,16,0.0651878678134902,4418,r3d_18,autsl
