video_id,label_id,source_frames,distinct_frames,model_input_frames,coverage,stride,config,correct_top1,confidence,model,dataset
signer1_sample944_color,0,57,8,8,10,1,cov10_s1,False,0.037896737456321716,timesformer,autsl
signer1_sample276_color,0,65,8,8,10,1,cov10_s1,False,0.02103928104043007,timesformer,autsl
signer35_sample610_color,0,71,8,8,10,1,cov10_s1,False,0.028950519859790802,timesformer,autsl
signer35_sample390_color,0,75,8,8,10,1,cov10_s1,False,0.029233260080218315,timesformer,autsl
signer18_sample539_color,0,64,8,8,10,1,cov10_s1,False,0.11573139578104019,timesformer,autsl
signer1_sample778_color,0,63,8,8,10,1,cov10_s1,False,0.02289918251335621,timesformer,autsl
signer11_sample469_color,0,45,8,8,10,1,cov10_s1,False,0.05270928889513016,timesformer,autsl
signer1_sample319_color,0,68,8,8,10,1,cov10_s1,False,0.026730624958872795,timesformer,autsl
signer11_sample120_color,0,48,8,8,10,1,cov10_s1,False,0.05575375258922577,timesformer,autsl
signer25_sample64_color,0,46,8,8,10,1,cov10_s1,False,0.18002142012119293,timesformer,autsl
signer16_sample254_color,0,61,8,8,10,1,cov10_s1,False,0.05116405710577965,timesformer,autsl
signer35_sample286_color,0,61,8,8,10,1,cov10_s1,False,0.49751728773117065,timesformer,autsl
signer25_sample285_color,0,53,8,8,10,1,cov10_s1,False,0.05148693919181824,timesformer,autsl
signer18_sample482_color,0,67,8,8,10,1,cov10_s1,False,0.04219110310077667,timesformer,autsl
signer16_sample365_color,0,58,8,8,10,1,cov10_s1,False,0.09846522659063339,timesformer,autsl
signer11_sample66_color,0,49,8,8,10,1,cov10_s1,False,0.04672069475054741,timesformer,autsl
signer1_sample1090_color,0,58,8,8,10,1,cov10_s1,False,0.052980441600084305,timesformer,autsl
signer18_sample5_color,0,72,8,8,10,1,cov10_s1,False,0.08961480110883713,timesformer,autsl
signer1_sample1094_color,0,61,8,8,10,1,cov10_s1,False,0.046863019466400146,timesformer,autsl
signer25_sample431_color,0,56,8,8,10,1,cov10_s1,False,0.04146476089954376,timesformer,autsl
signer25_sample372_color,1,58,8,8,10,1,cov10_s1,False,0.06708577275276184,timesformer,autsl
signer18_sample243_color,1,55,8,8,10,1,cov10_s1,False,0.06780499964952469,timesformer,autsl
signer35_sample603_color,1,55,8,8,10,1,cov10_s1,False,0.05258670821785927,timesformer,autsl
signer18_sample436_color,1,61,8,8,10,1,cov10_s1,False,0.4148126542568207,timesformer,autsl
signer11_sample397_color,1,38,8,8,10,1,cov10_s1,False,0.05027079954743385,timesformer,autsl
signer1_sample936_color,1,55,8,8,10,1,cov10_s1,False,0.05543699488043785,timesformer,autsl
signer16_sample330_color,1,62,8,8,10,1,cov10_s1,False,0.04117676988244057,timesformer,autsl
signer1_sample57_color,1,51,8,8,10,1,cov10_s1,False,0.03616166114807129,timesformer,autsl
signer1_sample377_color,1,52,8,8,10,1,cov10_s1,False,0.036054231226444244,timesformer,autsl
signer35_sample92_color,1,51,8,8,10,1,cov10_s1,False,0.089510977268219,timesformer,autsl
signer1_sample989_color,1,55,8,8,10,1,cov10_s1,False,0.0654086172580719,timesformer,autsl
signer25_sample463_color,1,58,8,8,10,1,cov10_s1,False,0.09266506135463715,timesformer,autsl
signer1_sample198_color,1,51,8,8,10,1,cov10_s1,False,0.05128934606909752,timesformer,autsl
signer18_sample652_color,1,69,8,8,10,1,cov10_s1,False,0.07584165036678314,timesformer,autsl
signer11_sample453_color,1,39,8,8,10,1,cov10_s1,False,0.034286875277757645,timesformer,autsl
signer16_sample126_color,1,67,8,8,10,1,cov10_s1,False,0.05444629490375519,timesformer,autsl
signer1_sample829_color,1,56,8,8,10,1,cov10_s1,False,0.057902149856090546,timesformer,autsl
signer11_sample242_color,1,37,8,8,10,1,cov10_s1,False,0.0634816363453865,timesformer,autsl
signer25_sample110_color,1,56,8,8,10,1,cov10_s1,False,0.051268320530653,timesformer,autsl
signer11_sample639_color,2,43,8,8,10,1,cov10_s1,False,0.03307320177555084,timesformer,autsl
signer25_sample375_color,2,44,8,8,10,1,cov10_s1,True,0.8639458417892456,timesformer,autsl
signer35_sample601_color,2,71,8,8,10,1,cov10_s1,False,0.04192030057311058,timesformer,autsl
signer1_sample270_color,2,72,8,8,10,1,cov10_s1,True,0.09528543800115585,timesformer,autsl
signer18_sample120_color,2,64,8,8,10,1,cov10_s1,False,0.05979054793715477,timesformer,autsl
signer25_sample185_color,2,53,8,8,10,1,cov10_s1,False,0.05352281779050827,timesformer,autsl
signer18_sample448_color,2,76,8,8,10,1,cov10_s1,True,0.8075182437896729,timesformer,autsl
signer35_sample159_color,2,59,8,8,10,1,cov10_s1,False,0.04520699381828308,timesformer,autsl
signer16_sample324_color,2,75,8,8,10,1,cov10_s1,False,0.09579019248485565,timesformer,autsl
signer18_sample347_color,2,66,8,8,10,1,cov10_s1,False,0.06069529801607132,timesformer,autsl
signer1_sample950_color,2,72,8,8,10,1,cov10_s1,False,0.14257588982582092,timesformer,autsl
signer1_sample1100_color,2,70,8,8,10,1,cov10_s1,False,0.039496395736932755,timesformer,autsl
signer1_sample509_color,2,74,8,8,10,1,cov10_s1,True,0.1361287385225296,timesformer,autsl
signer11_sample430_color,2,44,8,8,10,1,cov10_s1,False,0.043848518282175064,timesformer,autsl
signer1_sample169_color,2,70,8,8,10,1,cov10_s1,False,0.03149138018488884,timesformer,autsl
signer16_sample56_color,2,69,8,8,10,1,cov10_s1,False,0.13306277990341187,timesformer,autsl
signer25_sample220_color,2,47,8,8,10,1,cov10_s1,False,0.04877261444926262,timesformer,autsl
signer35_sample426_color,2,62,8,8,10,1,cov10_s1,False,0.05212525278329849,timesformer,autsl
signer11_sample142_color,2,44,8,8,10,1,cov10_s1,False,0.0412631593644619,timesformer,autsl
signer1_sample432_color,2,76,8,8,10,1,cov10_s1,True,0.2212834507226944,timesformer,autsl
signer1_sample648_color,3,65,8,8,10,1,cov10_s1,False,0.06630949676036835,timesformer,autsl
signer16_sample315_color,3,71,8,8,10,1,cov10_s1,False,0.02116689272224903,timesformer,autsl
signer11_sample327_color,3,43,8,8,10,1,cov10_s1,False,0.042537007480859756,timesformer,autsl
signer18_sample323_color,3,62,8,8,10,1,cov10_s1,False,0.14528748393058777,timesformer,autsl
signer11_sample565_color,3,46,8,8,10,1,cov10_s1,False,0.04861518368124962,timesformer,autsl
signer18_sample138_color,3,76,8,8,10,1,cov10_s1,False,0.11417602747678757,timesformer,autsl
signer1_sample1092_color,3,73,8,8,10,1,cov10_s1,False,0.04781799018383026,timesformer,autsl
signer1_sample166_color,3,59,8,8,10,1,cov10_s1,False,0.08331407606601715,timesformer,autsl
signer25_sample212_color,3,63,8,8,10,1,cov10_s1,False,0.0671856477856636,timesformer,autsl
signer18_sample500_color,3,76,8,8,10,1,cov10_s1,False,0.19384856522083282,timesformer,autsl
signer25_sample536_color,3,61,8,8,10,1,cov10_s1,False,0.055345430970191956,timesformer,autsl
signer1_sample709_color,3,68,8,8,10,1,cov10_s1,False,0.035549942404031754,timesformer,autsl
signer11_sample341_color,3,43,8,8,10,1,cov10_s1,False,0.05167515575885773,timesformer,autsl
