config,top1,n,mean_distinct,model,dataset,mode,budget
cov100_s1,0.6353553644182888,4418,8.0,timesformer,autsl,covstride_pad,8
cov100_s16,0.5531914893617021,4418,8.0,timesformer,autsl,covstride_pad,8
cov100_s2,0.6364870982344952,4418,8.0,timesformer,autsl,covstride_pad,8
cov100_s4,0.6308284291534632,4418,8.0,timesformer,autsl,covstride_pad,8
cov100_s8,0.6260751471253961,4418,8.0,timesformer,autsl,covstride_pad,8
cov10_s1,0.028972385694884563,4418,8.0,timesformer,autsl,covstride_pad,8
cov10_s16,0.01833408782254414,4418,8.0,timesformer,autsl,covstride_pad,8
cov10_s2,0.02648257129923042,4418,8.0,timesformer,autsl,covstride_pad,8
cov10_s4,0.02127659574468085,4418,8.0,timesformer,autsl,covstride_pad,8
cov10_s8,0.01833408782254414,4418,8.0,timesformer,autsl,covstride_pad,8
cov25_s1,0.23879583521955636,4418,8.0,timesformer,autsl,covstride_pad,8
cov25_s16,0.08397464916251697,4418,8.0,timesformer,autsl,covstride_pad,8
cov25_s2,0.22249886826618379,4418,8.0,timesformer,autsl,covstride_pad,8
cov25_s4,0.18696242643730196,4418,8.0,timesformer,autsl,covstride_pad,8
cov25_s8,0.12041647804436396,4418,8.0,timesformer,autsl,covstride_pad,8
cov50_s1,0.5717519239474875,4418,8.0,timesformer,autsl,covstride_pad,8
cov50_s16,0.3612494341330919,4418,8.0,timesformer,autsl,covstride_pad,8
cov50_s2,0.5572657311000453,4418,8.0,timesformer,autsl,covstride_pad,8
cov50_s4,0.541195110909914,4418,8.0,timesformer,autsl,covstride_pad,8
cov50_s8,0.48211860570393844,4418,8.0,timesformer,autsl,covstride_pad,8
cov75_s1,0.6482571299230421,4418,8.0,timesformer,autsl,covstride_pad,8
cov75_s16,0.5334993209597103,4418,8.0,timesformer,autsl,covstride_pad,8
cov75_s2,0.6453146220009054,4418,8.0,timesformer,autsl,covstride_pad,8
cov75_s4,0.6407876867360797,4418,8.0,timesformer,autsl,covstride_pad,8
cov75_s8,0.62675418741512,4418,8.0,timesformer,autsl,covstride_pad,8
