coverage,stride,top1,n
10,1,0.0115436849253055,4418
10,2,0.0101856043458578,4418
10,4,0.0099592575826165,4418
10,8,0.0067904028972385,4418
10,16,0.0067904028972385,4418
25,1,0.0842009959257582,4418
25,2,0.0758261656858307,4418
25,4,0.0640561339972838,4418
25,8,0.0323675871435038,4418
25,16,0.0194658216387505,4418
50,1,0.3603440470801267,4418
50,2,0.3438207333635129,4418
50,4,0.3370303304662743,4418
50,8,0.2383431416930738,4418
50,16,0.1310547759167044,4418
75,1,0.4751018560434585,4418
75,2,0.4766862833861476,4418
75,4,0.4678587596197374,4418
75,8,0.4241738343141693,4418
75,16,0.2648257129923042,4418
100,1,0.4816659121774558,4418
100,2,0.4812132186509733,4418
100,4,0.4789497510185604,4418
100,8,0.469895880488909,4418
100,16,0.3100950656405613,4418
