coverage,stride,top1,n,model,dataset
10,1,0.0950980392156862,1020,r2plus1d_18,epic_kitchens
10,2,0.0892156862745098,1020,r2plus1d_18,epic_kitchens
10,4,0.0803921568627451,1020,r2plus1d_18,epic_kitchens
10,8,0.0696078431372549,1020,r2plus1d_18,epic_kitchens
10,16,0.0558823529411764,1020,r2plus1d_18,epic_kitchens
25,1,0.1264705882352941,1020,r2plus1d_18,epic_kitchens
25,2,0.1205882352941176,1020,r2plus1d_18,epic_kitchens
25,4,0.1186274509803921,1020,r2plus1d_18,epic_kitchens
25,8,0.0931372549019607,1020,r2plus1d_18,epic_kitchens
25,16,0.0764705882352941,1020,r2plus1d_18,epic_kitchens
50,1,0.146078431372549,1020,r2plus1d_18,epic_kitchens
50,2,0.142156862745098,1020,r2plus1d_18,epic_kitchens
50,4,0.1352941176470588,1020,r2plus1d_18,epic_kitchens
50,8,0.1313725490196078,1020,r2plus1d_18,epic_kitchens
50,16,0.1225490196078431,1020,r2plus1d_18,epic_kitchens
75,1,0.1686274509803921,1020,r2plus1d_18,epic_kitchens
75,2,0.1745098039215686,1020,r2plus1d_18,epic_kitchens
75,4,0.1627450980392157,1020,r2plus1d_18,epic_kitchens
75,8,0.1519607843137254,1020,r2plus1d_18,epic_kitchens
75,16,0.1362745098039215,1020,r2plus1d_18,epic_kitchens
100,1,0.1764705882352941,1020,r2plus1d_18,epic_kitchens
100,2,0.1754901960784313,1020,r2plus1d_18,epic_kitchens
100,4,0.1656862745098039,1020,r2plus1d_18,epic_kitchens
100,8,0.1529411764705882,1020,r2plus1d_18,epic_kitchens
100,16,0.134313725490196,1020,r2plus1d_18,epic_kitchens
