video_id,label_id,source_frames,distinct_frames,model_input_frames,k,filt,config,correct_top1,confidence,model,dataset
p1VKQa4N-hg,0,300,1,8,1,point,k1_point,True,0.9372074007987976,timesformer,kinetics400
9eTXpQq9QTA,0,300,1,8,1,point,k1_point,False,0.7732553482055664,timesformer,kinetics400
YgzCJmncmUA,0,300,1,8,1,point,k1_point,False,0.8006098866462708,timesformer,kinetics400
CBL6uetTPHg,0,300,1,8,1,point,k1_point,False,0.22970235347747803,timesformer,kinetics400
eHkBHH59-Js,0,300,1,8,1,point,k1_point,False,0.8649482727050781,timesformer,kinetics400
VHJGX13S_UY,0,300,1,8,1,point,k1_point,False,0.6905427575111389,timesformer,kinetics400
gGGlthnIB-4,0,300,1,8,1,point,k1_point,False,0.9928988218307495,timesformer,kinetics400
Zv09PB3YQAs,0,300,1,8,1,point,k1_point,True,0.7700280547142029,timesformer,kinetics400
lOpJLO8weZw,0,300,1,8,1,point,k1_point,False,0.7079474329948425,timesformer,kinetics400
xjhF2VEkh0E,0,300,1,8,1,point,k1_point,True,0.7928347587585449,timesformer,kinetics400
3caPS4FHFF8,0,300,1,8,1,point,k1_point,False,0.23560315370559692,timesformer,kinetics400
CQzUU7-cVck,0,300,1,8,1,point,k1_point,False,0.8121240735054016,timesformer,kinetics400
9EnSwbXxu5g,0,302,1,8,1,point,k1_point,False,0.2486105114221573,timesformer,kinetics400
G9zN5TTuGO4,0,300,1,8,1,point,k1_point,True,0.865077555179596,timesformer,kinetics400
Ww61iwaFGrM,0,300,1,8,1,point,k1_point,True,0.9692751169204712,timesformer,kinetics400
O179fpfn1G4,0,300,1,8,1,point,k1_point,False,0.4246804416179657,timesformer,kinetics400
yq_M1PMw2hY,0,300,1,8,1,point,k1_point,False,0.4238731861114502,timesformer,kinetics400
qqJisE6m6XI,0,300,1,8,1,point,k1_point,True,0.35099729895591736,timesformer,kinetics400
rseBvhN6dio,0,300,1,8,1,point,k1_point,False,0.4559628367424011,timesformer,kinetics400
y3-3i88mNPc,0,282,1,8,1,point,k1_point,True,0.4563804268836975,timesformer,kinetics400
2cPLjY5AWXU,1,300,1,8,1,point,k1_point,False,0.26661932468414307,timesformer,kinetics400
XLkuBgAq6Bc,1,300,1,8,1,point,k1_point,False,0.32684674859046936,timesformer,kinetics400
oJmjFdkJDSg,1,299,1,8,1,point,k1_point,False,0.8762077689170837,timesformer,kinetics400
CSz0mcaxur4,1,236,1,8,1,point,k1_point,False,0.9967778325080872,timesformer,kinetics400
sHOUanBw4cE,1,193,1,8,1,point,k1_point,True,0.992999792098999,timesformer,kinetics400
6Tnsmk9C2rg,1,300,1,8,1,point,k1_point,False,0.5440067648887634,timesformer,kinetics400
xVam2K4WJ54,1,300,1,8,1,point,k1_point,True,0.18967707455158234,timesformer,kinetics400
ZHubd5uJjQ4,1,261,1,8,1,point,k1_point,False,0.579115629196167,timesformer,kinetics400
DcwyDVypfYg,1,299,1,8,1,point,k1_point,False,0.4664311110973358,timesformer,kinetics400
GUO-poN9EdQ,1,300,1,8,1,point,k1_point,False,0.5811362266540527,timesformer,kinetics400
cs4UM8n4-Jc,1,279,1,8,1,point,k1_point,False,0.23968864977359772,timesformer,kinetics400
--nQbRBEz2s,1,300,1,8,1,point,k1_point,False,0.17142347991466522,timesformer,kinetics400
iCT8VHCVRSc,1,300,1,8,1,point,k1_point,False,0.3612504005432129,timesformer,kinetics400
InSYAA9cJOs,1,300,1,8,1,point,k1_point,False,0.652262806892395,timesformer,kinetics400
HoeC_GSXIqg,1,300,1,8,1,point,k1_point,False,0.7378419637680054,timesformer,kinetics400
pb803SLNzDU,1,300,1,8,1,point,k1_point,False,0.49694737792015076,timesformer,kinetics400
pj1OiSpSFI0,1,246,1,8,1,point,k1_point,False,0.2535640001296997,timesformer,kinetics400
WOCjeK86EVU,1,300,1,8,1,point,k1_point,False,0.5262293815612793,timesformer,kinetics400
3K0Sw7rbzPU,1,300,1,8,1,point,k1_point,True,0.9018051624298096,timesformer,kinetics400
wO9odHj7Ukw,1,300,1,8,1,point,k1_point,False,0.681695818901062,timesformer,kinetics400
NqE4FpM7Ypk,2,300,1,8,1,point,k1_point,False,0.9659287333488464,timesformer,kinetics400
wvQ3DHI8wiQ,2,300,1,8,1,point,k1_point,False,0.32585349678993225,timesformer,kinetics400
u-xLgXHScxs,2,300,1,8,1,point,k1_point,False,0.14876510202884674,timesformer,kinetics400
SLJBlFHPinU,2,300,1,8,1,point,k1_point,True,0.3597661256790161,timesformer,kinetics400
UPujViBOznY,2,300,1,8,1,point,k1_point,False,0.6185622811317444,timesformer,kinetics400
EO15LGshDfQ,2,300,1,8,1,point,k1_point,False,0.2706509530544281,timesformer,kinetics400
EPtO8MgegKM,2,300,1,8,1,point,k1_point,False,0.8924750089645386,timesformer,kinetics400
Qbo_tnzfjOY,2,300,1,8,1,point,k1_point,False,0.14835096895694733,timesformer,kinetics400
lsUHYUUtqn0,2,300,1,8,1,point,k1_point,False,0.9544116854667664,timesformer,kinetics400
1438aE9LMgY,2,215,1,8,1,point,k1_point,False,0.1732024848461151,timesformer,kinetics400
wTdO7pISUgs,2,300,1,8,1,point,k1_point,False,0.4100687801837921,timesformer,kinetics400
0htNc0u9TDk,2,251,1,8,1,point,k1_point,False,0.56927490234375,timesformer,kinetics400
ksSkRXtJmWg,2,300,1,8,1,point,k1_point,False,0.5804014801979065,timesformer,kinetics400
-emx5qjikEc,2,300,1,8,1,point,k1_point,False,0.9984256029129028,timesformer,kinetics400
tAnRE_25CsE,2,300,1,8,1,point,k1_point,True,0.5095760226249695,timesformer,kinetics400
njoCaIgSf7Q,2,300,1,8,1,point,k1_point,True,0.519477128982544,timesformer,kinetics400
c6n1_Br_Gi0,2,300,1,8,1,point,k1_point,False,0.3120424747467041,timesformer,kinetics400
AZXoKz-EcL4,2,300,1,8,1,point,k1_point,False,0.1231481283903122,timesformer,kinetics400
79HQBfG8wMQ,2,300,1,8,1,point,k1_point,False,0.6167436242103577,timesformer,kinetics400
XAoAcyy2Psc,2,300,1,8,1,point,k1_point,True,0.243453249335289,timesformer,kinetics400
jgBAA2mKCIM,3,300,1,8,1,point,k1_point,False,0.6795269250869751,timesformer,kinetics400
8xGUrnwsQJw,3,300,1,8,1,point,k1_point,False,0.24129386246204376,timesformer,kinetics400
5uVHxPCk7d4,3,300,1,8,1,point,k1_point,False,0.24129386246204376,timesformer,kinetics400
svVhMowxtT0,3,300,1,8,1,point,k1_point,True,0.6214941143989563,timesformer,kinetics400
CpeXj_A8YKY,3,300,1,8,1,point,k1_point,True,0.3731362223625183,timesformer,kinetics400
