coverage,stride,top1,n,model,dataset
10,1,0.004300588501584427,4418,videomamba,autsl
10,2,0.004300588501584427,4418,videomamba,autsl
10,4,0.004300588501584427,4418,videomamba,autsl
10,8,0.004300588501584427,4418,videomamba,autsl
10,16,0.004300588501584427,4418,videomamba,autsl
25,1,0.004300588501584427,4418,videomamba,autsl
25,2,0.004300588501584427,4418,videomamba,autsl
25,4,0.004300588501584427,4418,videomamba,autsl
25,8,0.004300588501584427,4418,videomamba,autsl
25,16,0.004300588501584427,4418,videomamba,autsl
50,1,0.004300588501584427,4418,videomamba,autsl
50,2,0.004300588501584427,4418,videomamba,autsl
50,4,0.004300588501584427,4418,videomamba,autsl
50,8,0.004300588501584427,4418,videomamba,autsl
50,16,0.004300588501584427,4418,videomamba,autsl
75,1,0.004300588501584427,4418,videomamba,autsl
75,2,0.004300588501584427,4418,videomamba,autsl
75,4,0.004300588501584427,4418,videomamba,autsl
75,8,0.004300588501584427,4418,videomamba,autsl
75,16,0.004300588501584427,4418,videomamba,autsl
100,1,0.004300588501584427,4418,videomamba,autsl
100,2,0.004300588501584427,4418,videomamba,autsl
100,4,0.004300588501584427,4418,videomamba,autsl
100,8,0.004300588501584427,4418,videomamba,autsl
100,16,0.004300588501584427,4418,videomamba,autsl
