coverage,stride,top1,n,model,dataset
10,1,0.0061113626075147,4418,r3d_18,autsl
10,2,0.0067904028972385,4418,r3d_18,autsl
10,4,0.0054323223177908,4418,r3d_18,autsl
10,8,0.0040742417383431,4418,r3d_18,autsl
10,16,0.0040742417383431,4418,r3d_18,autsl
25,1,0.0172023540063377,4418,r3d_18,autsl
25,2,0.0165233137166138,4418,r3d_18,autsl
25,4,0.0124490719782707,4418,r3d_18,autsl
25,8,0.0095065640561339,4418,r3d_18,autsl
25,16,0.0072430964237211,4418,r3d_18,autsl
50,1,0.0654142145767315,4418,r3d_18,autsl
50,2,0.0808057944771389,4418,r3d_18,autsl
50,4,0.0975554549569941,4418,r3d_18,autsl
50,8,0.0389316432775011,4418,r3d_18,autsl
50,16,0.0174287007695789,4418,r3d_18,autsl
75,1,0.2313263920325939,4418,r3d_18,autsl
75,2,0.2236306020823902,4418,r3d_18,autsl
75,4,0.2775011317338162,4418,r3d_18,autsl
75,8,0.0787686736079674,4418,r3d_18,autsl
75,16,0.0303304662743322,4418,r3d_18,autsl
100,1,0.40493435943866,4418,r3d_18,autsl
100,2,0.4004074241738343,4418,r3d_18,autsl
100,4,0.3675871435038479,4418,r3d_18,autsl
100,8,0.09144409234947941,4418,r3d_18,autsl
100,16,0.024219103666817565,4418,r3d_18,autsl
