video_id,label_id,source_frames,distinct_frames,model_input_frames,k,filt,config,correct_top1,confidence,model,dataset
v_ApplyEyeMakeup_g07_c04,0,142,1,16,1,point,k1_point,True,0.9976535439491272,mc3_18,ucf101
v_ApplyEyeMakeup_g02_c02,0,146,1,16,1,point,k1_point,True,0.9993289709091187,mc3_18,ucf101
v_ApplyEyeMakeup_g01_c02,0,123,1,16,1,point,k1_point,True,0.9654654860496521,mc3_18,ucf101
v_ApplyEyeMakeup_g04_c02,0,132,1,16,1,point,k1_point,True,0.9934518337249756,mc3_18,ucf101
v_ApplyEyeMakeup_g03_c06,0,152,1,16,1,point,k1_point,True,0.4940970540046692,mc3_18,ucf101
v_ApplyEyeMakeup_g03_c05,0,146,1,16,1,point,k1_point,True,0.9318099617958069,mc3_18,ucf101
v_ApplyEyeMakeup_g02_c03,0,216,1,16,1,point,k1_point,True,0.9997778534889221,mc3_18,ucf101
v_ApplyEyeMakeup_g02_c01,0,170,1,16,1,point,k1_point,True,0.9987186193466187,mc3_18,ucf101
v_ApplyEyeMakeup_g06_c05,0,281,1,16,1,point,k1_point,True,0.9933660626411438,mc3_18,ucf101
v_ApplyEyeMakeup_g01_c06,0,122,1,16,1,point,k1_point,True,0.9428918361663818,mc3_18,ucf101
v_ApplyEyeMakeup_g05_c05,0,227,1,16,1,point,k1_point,True,0.9847275018692017,mc3_18,ucf101
v_ApplyEyeMakeup_g01_c03,0,259,1,16,1,point,k1_point,True,0.9119750261306763,mc3_18,ucf101
v_ApplyEyeMakeup_g07_c05,0,98,1,16,1,point,k1_point,True,0.9996135830879211,mc3_18,ucf101
v_ApplyEyeMakeup_g06_c03,0,245,1,16,1,point,k1_point,True,0.9949390888214111,mc3_18,ucf101
v_ApplyEyeMakeup_g06_c07,0,167,1,16,1,point,k1_point,True,0.9963371753692627,mc3_18,ucf101
v_ApplyEyeMakeup_g07_c06,0,162,1,16,1,point,k1_point,True,0.9838801026344299,mc3_18,ucf101
v_ApplyEyeMakeup_g04_c01,0,126,1,16,1,point,k1_point,True,0.999744713306427,mc3_18,ucf101
v_ApplyEyeMakeup_g04_c04,0,181,1,16,1,point,k1_point,True,0.9948529601097107,mc3_18,ucf101
v_ApplyEyeMakeup_g01_c01,0,164,1,16,1,point,k1_point,True,0.8790797591209412,mc3_18,ucf101
v_ApplyEyeMakeup_g07_c07,0,114,1,16,1,point,k1_point,True,0.9897865056991577,mc3_18,ucf101
v_ApplyLipstick_g03_c04,1,142,1,16,1,point,k1_point,False,0.2017761915922165,mc3_18,ucf101
v_ApplyLipstick_g05_c05,1,156,1,16,1,point,k1_point,True,0.713671863079071,mc3_18,ucf101
v_ApplyLipstick_g05_c03,1,113,1,16,1,point,k1_point,True,0.9655743837356567,mc3_18,ucf101
v_ApplyLipstick_g07_c03,1,226,1,16,1,point,k1_point,True,0.9854263067245483,mc3_18,ucf101
v_ApplyLipstick_g04_c05,1,169,1,16,1,point,k1_point,True,0.5746042728424072,mc3_18,ucf101
v_ApplyLipstick_g04_c01,1,98,1,16,1,point,k1_point,True,0.9954020977020264,mc3_18,ucf101
v_ApplyLipstick_g02_c03,1,98,1,16,1,point,k1_point,True,0.46808481216430664,mc3_18,ucf101
v_ApplyLipstick_g04_c02,1,144,1,16,1,point,k1_point,True,0.9391494989395142,mc3_18,ucf101
v_ApplyLipstick_g05_c01,1,177,1,16,1,point,k1_point,True,0.9636890888214111,mc3_18,ucf101
v_ApplyLipstick_g02_c04,1,185,1,16,1,point,k1_point,False,0.6926036477088928,mc3_18,ucf101
v_ApplyLipstick_g01_c01,1,149,1,16,1,point,k1_point,True,0.9802073836326599,mc3_18,ucf101
v_ApplyLipstick_g02_c01,1,127,1,16,1,point,k1_point,False,0.46877118945121765,mc3_18,ucf101
v_ApplyLipstick_g06_c04,1,523,1,16,1,point,k1_point,True,0.9995421171188354,mc3_18,ucf101
