coverage,stride,top1,n,model,dataset
10,1,0.25223214285714285,448,videomae,driveact
10,2,0.24776785714285715,448,videomae,driveact
10,4,0.23660714285714285,448,videomae,driveact
10,8,0.234375,448,videomae,driveact
10,16,0.234375,448,videomae,driveact
25,1,0.3236607142857143,448,videomae,driveact
25,2,0.30357142857142855,448,videomae,driveact
25,4,0.24553571428571427,448,videomae,driveact
25,8,0.25,448,videomae,driveact
25,16,0.234375,448,videomae,driveact
50,1,0.3861607142857143,448,videomae,driveact
50,2,0.359375,448,videomae,driveact
50,4,0.29464285714285715,448,videomae,driveact
50,8,0.24553571428571427,448,videomae,driveact
50,16,0.22991071428571427,448,videomae,driveact
75,1,0.43080357142857145,448,videomae,driveact
75,2,0.40848214285714285,448,videomae,driveact
75,4,0.3325892857142857,448,videomae,driveact
75,8,0.28348214285714285,448,videomae,driveact
75,16,0.23214285714285715,448,videomae,driveact
100,1,0.43973214285714285,448,videomae,driveact
100,2,0.43526785714285715,448,videomae,driveact
100,4,0.38169642857142855,448,videomae,driveact
100,8,0.3013392857142857,448,videomae,driveact
100,16,0.24107142857142858,448,videomae,driveact
