config,top1,n,mean_distinct,model,dataset,mode,budget
cov100_s1,0.35490196078431374,1020,15.980392156862745,r2plus1d_18,epic_kitchens,covstride,16
cov100_s16,0.2901960784313726,1020,8.025490196078431,r2plus1d_18,epic_kitchens,covstride,16
cov100_s2,0.34509803921568627,1020,15.749019607843136,r2plus1d_18,epic_kitchens,covstride,16
cov100_s4,0.34411764705882353,1020,14.286274509803922,r2plus1d_18,epic_kitchens,covstride,16
cov100_s8,0.3323529411764706,1020,11.374509803921569,r2plus1d_18,epic_kitchens,covstride,16
cov10_s1,0.1284313725490196,1020,10.003921568627451,r2plus1d_18,epic_kitchens,covstride,16
cov10_s16,0.10294117647058823,1020,1.6676470588235295,r2plus1d_18,epic_kitchens,covstride,16
cov10_s2,0.153921568627451,1020,6.801960784313725,r2plus1d_18,epic_kitchens,covstride,16
cov10_s4,0.15098039215686274,1020,4.298039215686274,r2plus1d_18,epic_kitchens,covstride,16
cov10_s8,0.12450980392156863,1020,2.5862745098039217,r2plus1d_18,epic_kitchens,covstride,16
cov25_s1,0.2107843137254902,1020,14.15,r2plus1d_18,epic_kitchens,covstride,16
cov25_s16,0.15196078431372548,1020,3.069607843137255,r2plus1d_18,epic_kitchens,covstride,16
cov25_s2,0.2284313725490196,1020,11.216666666666667,r2plus1d_18,epic_kitchens,covstride,16
cov25_s4,0.23039215686274508,1020,7.920588235294118,r2plus1d_18,epic_kitchens,covstride,16
cov25_s8,0.20294117647058824,1020,5.080392156862745,r2plus1d_18,epic_kitchens,covstride,16
cov50_s1,0.2911764705882353,1020,15.72549019607843,r2plus1d_18,epic_kitchens,covstride,16
cov50_s16,0.21862745098039216,1020,5.1117647058823525,r2plus1d_18,epic_kitchens,covstride,16
cov50_s2,0.2754901960784314,1020,14.193137254901961,r2plus1d_18,epic_kitchens,covstride,16
cov50_s4,0.2823529411764706,1020,11.300980392156863,r2plus1d_18,epic_kitchens,covstride,16
cov50_s8,0.2607843137254902,1020,7.973529411764706,r2plus1d_18,epic_kitchens,covstride,16
cov75_s1,0.32745098039215687,1020,15.941176470588236,r2plus1d_18,epic_kitchens,covstride,16
cov75_s16,0.2656862745098039,1020,6.736274509803922,r2plus1d_18,epic_kitchens,covstride,16
cov75_s2,0.3284313725490196,1020,15.330392156862745,r2plus1d_18,epic_kitchens,covstride,16
cov75_s4,0.31470588235294117,1020,13.124509803921569,r2plus1d_18,epic_kitchens,covstride,16
cov75_s8,0.3,1020,9.980392156862745,r2plus1d_18,epic_kitchens,covstride,16
