video_id,label_id,source_frames,distinct_frames,model_input_frames,coverage,stride,config,correct_top1,confidence,model,dataset
Le6xdQ2OO8w_00124,0,106,11,16,10,1,cov10_s1,False,0.5086074471473694,r2plus1d_18,diving48
bl0C6d9QgIg_00021,0,51,5,16,10,1,cov10_s1,False,0.8087576031684875,r2plus1d_18,diving48
mGRum47TLX0_00045,0,211,16,16,10,1,cov10_s1,False,0.3912752568721771,r2plus1d_18,diving48
L_SB1PRgDTE_00029,0,87,9,16,10,1,cov10_s1,False,0.5912700295448303,r2plus1d_18,diving48
Le6xdQ2OO8w_00154,0,113,11,16,10,1,cov10_s1,False,0.7669800519943237,r2plus1d_18,diving48
Le6xdQ2OO8w_00127,0,161,16,16,10,1,cov10_s1,False,0.5276412963867188,r2plus1d_18,diving48
Le6xdQ2OO8w_00121,0,110,11,16,10,1,cov10_s1,False,0.4765577018260956,r2plus1d_18,diving48
Le6xdQ2OO8w_00119,0,130,13,16,10,1,cov10_s1,False,0.1995103657245636,r2plus1d_18,diving48
bSsVWVfYU4w_00118,0,151,15,16,10,1,cov10_s1,False,0.8773004412651062,r2plus1d_18,diving48
bl0C6d9QgIg_00022,0,96,10,16,10,1,cov10_s1,False,0.5251646041870117,r2plus1d_18,diving48
bl0C6d9QgIg_00017,0,250,16,16,10,1,cov10_s1,False,0.4032953679561615,r2plus1d_18,diving48
bl0C6d9QgIg_00023,0,90,9,16,10,1,cov10_s1,False,0.5153948664665222,r2plus1d_18,diving48
bSsVWVfYU4w_00086,0,53,5,16,10,1,cov10_s1,False,0.3431517481803894,r2plus1d_18,diving48
bSsVWVfYU4w_00169,0,141,14,16,10,1,cov10_s1,False,0.9575274586677551,r2plus1d_18,diving48
MbzIpx8kAD0_00025,0,96,10,16,10,1,cov10_s1,False,0.8950815796852112,r2plus1d_18,diving48
ovWCmIMMkRI_00055,0,88,9,16,10,1,cov10_s1,False,0.29124999046325684,r2plus1d_18,diving48
Le6xdQ2OO8w_00139,0,150,15,16,10,1,cov10_s1,False,0.5123518109321594,r2plus1d_18,diving48
Le6xdQ2OO8w_00160,0,105,10,16,10,1,cov10_s1,False,0.7752715349197388,r2plus1d_18,diving48
Le6xdQ2OO8w_00120,0,96,10,16,10,1,cov10_s1,False,0.6145133972167969,r2plus1d_18,diving48
zmacW6f2Tdk_00048,0,93,9,16,10,1,cov10_s1,False,0.42923498153686523,r2plus1d_18,diving48
cs8g1es4vfM_00034,1,64,6,16,10,1,cov10_s1,False,0.42408129572868347,r2plus1d_18,diving48
cs8g1es4vfM_00043,1,93,9,16,10,1,cov10_s1,False,0.08852338790893555,r2plus1d_18,diving48
CVAfPfVFulQ_00076,1,92,9,16,10,1,cov10_s1,False,0.9920593500137329,r2plus1d_18,diving48
yHo2oERGo7A_00056,1,122,12,16,10,1,cov10_s1,False,0.4812440276145935,r2plus1d_18,diving48
ovWCmIMMkRI_00058,1,105,10,16,10,1,cov10_s1,False,0.2550492584705353,r2plus1d_18,diving48
yHo2oERGo7A_00058,1,94,9,16,10,1,cov10_s1,False,0.6462664008140564,r2plus1d_18,diving48
cs8g1es4vfM_00056,1,102,10,16,10,1,cov10_s1,False,0.9475085735321045,r2plus1d_18,diving48
SbzcCzXjYSU_00049,1,87,9,16,10,1,cov10_s1,False,0.5950056314468384,r2plus1d_18,diving48
cs8g1es4vfM_00010,1,77,8,16,10,1,cov10_s1,False,0.6192066073417664,r2plus1d_18,diving48
ovWCmIMMkRI_00034,1,92,9,16,10,1,cov10_s1,False,0.852486252784729,r2plus1d_18,diving48
yHo2oERGo7A_00057,1,102,10,16,10,1,cov10_s1,False,0.7012493014335632,r2plus1d_18,diving48
SbzcCzXjYSU_00056,1,109,11,16,10,1,cov10_s1,False,0.6441766619682312,r2plus1d_18,diving48
jMEYIEYkpY0_00103,1,140,14,16,10,1,cov10_s1,False,0.5570130944252014,r2plus1d_18,diving48
ovWCmIMMkRI_00033,1,72,7,16,10,1,cov10_s1,False,0.7593186497688293,r2plus1d_18,diving48
ovWCmIMMkRI_00057,1,102,10,16,10,1,cov10_s1,False,0.3566669225692749,r2plus1d_18,diving48
MbzIpx8kAD0_00065,1,164,16,16,10,1,cov10_s1,False,0.42630741000175476,r2plus1d_18,diving48
cs8g1es4vfM_00033,1,99,10,16,10,1,cov10_s1,False,0.33227065205574036,r2plus1d_18,diving48
cs8g1es4vfM_00032,1,155,16,16,10,1,cov10_s1,False,0.20492251217365265,r2plus1d_18,diving48
ovWCmIMMkRI_00056,1,90,9,16,10,1,cov10_s1,False,0.9478859901428223,r2plus1d_18,diving48
yHo2oERGo7A_00088,1,114,11,16,10,1,cov10_s1,False,0.8024522662162781,r2plus1d_18,diving48
zmacW6f2Tdk_00058,2,126,13,16,10,1,cov10_s1,False,0.27506449818611145,r2plus1d_18,diving48
rRw7peH60Yw_00032,2,128,13,16,10,1,cov10_s1,False,0.6472160220146179,r2plus1d_18,diving48
zmacW6f2Tdk_00057,2,127,13,16,10,1,cov10_s1,False,0.2792818546295166,r2plus1d_18,diving48
Le6xdQ2OO8w_00215,3,70,7,16,10,1,cov10_s1,False,0.2268379032611847,r2plus1d_18,diving48
Le6xdQ2OO8w_00201,3,133,13,16,10,1,cov10_s1,False,0.6850259304046631,r2plus1d_18,diving48
zmacW6f2Tdk_00039,3,96,10,16,10,1,cov10_s1,False,0.956243097782135,r2plus1d_18,diving48
Jud-06v5Ghw_00001,3,115,12,16,10,1,cov10_s1,True,0.9966498017311096,r2plus1d_18,diving48
Le6xdQ2OO8w_00249,3,86,9,16,10,1,cov10_s1,False,0.9728038311004639,r2plus1d_18,diving48
Le6xdQ2OO8w_00256,3,60,6,16,10,1,cov10_s1,False,0.6620535850524902,r2plus1d_18,diving48
jMEYIEYkpY0_00031,3,117,12,16,10,1,cov10_s1,False,0.8450623154640198,r2plus1d_18,diving48
Le6xdQ2OO8w_00202,3,105,10,16,10,1,cov10_s1,False,0.8216831684112549,r2plus1d_18,diving48
CVAfPfVFulQ_00079,3,41,4,16,10,1,cov10_s1,False,0.9703041315078735,r2plus1d_18,diving48
CVAfPfVFulQ_00084,3,71,7,16,10,1,cov10_s1,False,0.9830324649810791,r2plus1d_18,diving48
yHo2oERGo7A_00006,3,61,6,16,10,1,cov10_s1,False,0.845482349395752,r2plus1d_18,diving48
SbzcCzXjYSU_00020,3,62,6,16,10,1,cov10_s1,False,0.7453846335411072,r2plus1d_18,diving48
jMEYIEYkpY0_00030,3,113,11,16,10,1,cov10_s1,False,0.8900490999221802,r2plus1d_18,diving48
Le6xdQ2OO8w_00172,3,105,10,16,10,1,cov10_s1,False,0.8300781846046448,r2plus1d_18,diving48
Le6xdQ2OO8w_00228,3,76,8,16,10,1,cov10_s1,False,0.8735851049423218,r2plus1d_18,diving48
roFeEJPgJD8_00038,3,79,8,16,10,1,cov10_s1,False,0.5293805003166199,r2plus1d_18,diving48
jMEYIEYkpY0_00029,3,189,16,16,10,1,cov10_s1,False,0.3348718583583832,r2plus1d_18,diving48
Le6xdQ2OO8w_00226,3,98,10,16,10,1,cov10_s1,False,0.4085100293159485,r2plus1d_18,diving48
zmacW6f2Tdk_00040,3,131,13,16,10,1,cov10_s1,False,0.1982933133840561,r2plus1d_18,diving48
