video_id,label_id,source_frames,distinct_frames,model_input_frames,coverage,stride,config,correct_top1,confidence,model,dataset
v_ApplyEyeMakeup_g07_c04,0,142,14,16,10,1,cov10_s1,True,0.9984044432640076,mc3_18,ucf101
v_ApplyEyeMakeup_g02_c02,0,146,15,16,10,1,cov10_s1,True,0.9995720982551575,mc3_18,ucf101
v_ApplyEyeMakeup_g01_c02,0,123,12,16,10,1,cov10_s1,True,0.9660988450050354,mc3_18,ucf101
v_ApplyEyeMakeup_g04_c02,0,132,13,16,10,1,cov10_s1,True,0.9988273978233337,mc3_18,ucf101
v_ApplyEyeMakeup_g03_c06,0,152,15,16,10,1,cov10_s1,True,0.6356445550918579,mc3_18,ucf101
v_ApplyEyeMakeup_g03_c05,0,146,15,16,10,1,cov10_s1,True,0.9991897940635681,mc3_18,ucf101
v_ApplyEyeMakeup_g02_c03,0,216,16,16,10,1,cov10_s1,True,0.9998711347579956,mc3_18,ucf101
v_ApplyEyeMakeup_g02_c01,0,170,16,16,10,1,cov10_s1,True,0.9998416900634766,mc3_18,ucf101
v_ApplyEyeMakeup_g06_c05,0,281,16,16,10,1,cov10_s1,True,0.9965163469314575,mc3_18,ucf101
v_ApplyEyeMakeup_g01_c06,0,122,12,16,10,1,cov10_s1,True,0.9879300594329834,mc3_18,ucf101
v_ApplyEyeMakeup_g05_c05,0,227,16,16,10,1,cov10_s1,True,0.9995226860046387,mc3_18,ucf101
v_ApplyEyeMakeup_g01_c03,0,259,16,16,10,1,cov10_s1,True,0.9920251369476318,mc3_18,ucf101
v_ApplyEyeMakeup_g07_c05,0,98,10,16,10,1,cov10_s1,True,0.9997190833091736,mc3_18,ucf101
v_ApplyEyeMakeup_g06_c03,0,245,16,16,10,1,cov10_s1,True,0.9926504492759705,mc3_18,ucf101
v_ApplyEyeMakeup_g06_c07,0,167,16,16,10,1,cov10_s1,True,0.9976921081542969,mc3_18,ucf101
v_ApplyEyeMakeup_g07_c06,0,162,16,16,10,1,cov10_s1,True,0.992256760597229,mc3_18,ucf101
v_ApplyEyeMakeup_g04_c01,0,126,13,16,10,1,cov10_s1,True,0.9992002844810486,mc3_18,ucf101
v_ApplyEyeMakeup_g04_c04,0,181,16,16,10,1,cov10_s1,True,0.9879764914512634,mc3_18,ucf101
v_ApplyEyeMakeup_g01_c01,0,164,16,16,10,1,cov10_s1,True,0.9748510718345642,mc3_18,ucf101
v_ApplyEyeMakeup_g07_c07,0,114,11,16,10,1,cov10_s1,True,0.9964312314987183,mc3_18,ucf101
v_ApplyLipstick_g03_c04,1,142,14,16,10,1,cov10_s1,False,0.1945100575685501,mc3_18,ucf101
v_ApplyLipstick_g05_c05,1,156,16,16,10,1,cov10_s1,True,0.3908434808254242,mc3_18,ucf101
v_ApplyLipstick_g05_c03,1,113,11,16,10,1,cov10_s1,True,0.9526129961013794,mc3_18,ucf101
v_ApplyLipstick_g07_c03,1,226,16,16,10,1,cov10_s1,True,0.9958940744400024,mc3_18,ucf101
v_ApplyLipstick_g04_c05,1,169,16,16,10,1,cov10_s1,True,0.9899359345436096,mc3_18,ucf101
v_ApplyLipstick_g04_c01,1,98,10,16,10,1,cov10_s1,True,0.9989174604415894,mc3_18,ucf101
v_ApplyLipstick_g02_c03,1,98,10,16,10,1,cov10_s1,True,0.4512310028076172,mc3_18,ucf101
v_ApplyLipstick_g04_c02,1,144,14,16,10,1,cov10_s1,True,0.9986579418182373,mc3_18,ucf101
v_ApplyLipstick_g05_c01,1,177,16,16,10,1,cov10_s1,True,0.946355938911438,mc3_18,ucf101
v_ApplyLipstick_g02_c04,1,185,16,16,10,1,cov10_s1,False,0.8439326882362366,mc3_18,ucf101
v_ApplyLipstick_g01_c01,1,149,15,16,10,1,cov10_s1,True,0.9992596507072449,mc3_18,ucf101
v_ApplyLipstick_g02_c01,1,127,13,16,10,1,cov10_s1,False,0.5681520104408264,mc3_18,ucf101
v_ApplyLipstick_g06_c04,1,523,16,16,10,1,cov10_s1,True,0.9993817806243896,mc3_18,ucf101
v_ApplyLipstick_g03_c02,1,108,11,16,10,1,cov10_s1,True,0.21338100731372833,mc3_18,ucf101
v_ApplyLipstick_g07_c01,1,270,16,16,10,1,cov10_s1,True,0.9891695380210876,mc3_18,ucf101
v_ApplyLipstick_g01_c05,1,213,16,16,10,1,cov10_s1,True,0.9998548030853271,mc3_18,ucf101
v_ApplyLipstick_g02_c02,1,118,12,16,10,1,cov10_s1,True,0.503512442111969,mc3_18,ucf101
