coverage,stride,top1,n
10,1,0.0646029609690444,743
10,2,0.063257065948856,743
10,4,0.063257065948856,743
10,8,0.0619111709286675,743
10,16,0.0578734858681022,743
25,1,0.0847913862718708,743
25,2,0.0767160161507402,743
25,4,0.0834454912516823,743
25,8,0.0807537012113055,743
25,16,0.0699865410497981,743
50,1,0.1480484522207268,743
50,2,0.1399730820995962,743
50,4,0.152086137281292,743
50,8,0.1197846567967698,743
50,16,0.0847913862718708,743
75,1,0.2476446837146702,743
75,2,0.2314939434724091,743
75,4,0.2301480484522207,743
75,8,0.1857335127860027,743
75,16,0.1197846567967698,743
100,1,0.2718707940780619,743
100,2,0.2826379542395693,743
100,4,0.2678331090174966,743
100,8,0.2166890982503364,743
100,16,0.126514131897712,743
