coverage,stride,top1,n
10,1,0.5306930693069307,2020
10,2,0.5346534653465347,2020
10,4,0.494059405940594,2020
10,8,0.4222772277227722,2020
10,16,0.3613861386138614,2020
25,1,0.6292079207920792,2020
25,2,0.6455445544554456,2020
25,4,0.6301980198019802,2020
25,8,0.5460396039603961,2020
25,16,0.4514851485148515,2020
50,1,0.7282178217821782,2020
50,2,0.7321782178217822,2020
50,4,0.7183168316831683,2020
50,8,0.655940594059406,2020
50,16,0.5366336633663367,2020
75,1,0.7772277227722773,2020
75,2,0.7747524752475248,2020
75,4,0.7707920792079208,2020
75,8,0.7128712871287128,2020
75,16,0.6103960396039604,2020
100,1,0.7915841584158416,2020
100,2,0.7841584158415842,2020
100,4,0.7772277227722773,2020
100,8,0.7386138613861386,2020
100,16,0.6534653465346535,2020
