config,top1,n,mean_distinct,model,dataset,mode,budget
cov100_s1,0.3803921568627451,1020,31.45,vivit,epic_kitchens,covstride,32
cov100_s16,0.2901960784313726,1020,9.842156862745098,vivit,epic_kitchens,covstride,32
cov100_s2,0.3735294117647059,1020,28.394117647058824,vivit,epic_kitchens,covstride,32
cov100_s4,0.3696078431372549,1020,22.448039215686276,vivit,epic_kitchens,covstride,32
cov100_s8,0.3392156862745098,1020,15.663725490196079,vivit,epic_kitchens,covstride,32
cov10_s1,0.1480392156862745,1020,13.201960784313725,vivit,epic_kitchens,covstride,32
cov10_s16,0.09215686274509804,1020,1.6833333333333333,vivit,epic_kitchens,covstride,32
cov10_s2,0.14215686274509803,1020,8.122549019607844,vivit,epic_kitchens,covstride,32
cov10_s4,0.1323529411764706,1020,4.700980392156863,vivit,epic_kitchens,covstride,32
cov10_s8,0.11078431372549019,1020,2.6911764705882355,vivit,epic_kitchens,covstride,32
cov25_s1,0.21568627450980393,1020,22.215686274509803,vivit,epic_kitchens,covstride,32
cov25_s16,0.1323529411764706,1020,3.2529411764705882,vivit,epic_kitchens,covstride,32
cov25_s2,0.22745098039215686,1020,15.452941176470588,vivit,epic_kitchens,covstride,32
cov25_s4,0.20294117647058824,1020,9.719607843137254,vivit,epic_kitchens,covstride,32
cov25_s8,0.16470588235294117,1020,5.685294117647059,vivit,epic_kitchens,covstride,32
cov50_s1,0.30980392156862746,1020,28.300980392156863,vivit,epic_kitchens,covstride,32
cov50_s16,0.20098039215686275,1020,5.7176470588235295,vivit,epic_kitchens,covstride,32
cov50_s2,0.30490196078431375,1020,22.3,vivit,epic_kitchens,covstride,32
cov50_s4,0.28137254901960784,1020,15.556862745098039,vivit,epic_kitchens,covstride,32
cov50_s8,0.2676470588235294,1020,9.781372549019608,vivit,epic_kitchens,covstride,32
cov75_s1,0.35,1020,30.59607843137255,vivit,epic_kitchens,covstride,32
cov75_s16,0.2754901960784314,1020,7.955882352941177,vivit,epic_kitchens,covstride,32
cov75_s2,0.35294117647058826,1020,26.033333333333335,vivit,epic_kitchens,covstride,32
cov75_s4,0.34705882352941175,1020,19.58235294117647,vivit,epic_kitchens,covstride,32
cov75_s8,0.3215686274509804,1020,13.020588235294118,vivit,epic_kitchens,covstride,32
