video_id,label_id,source_frames,distinct_frames,model_input_frames,k,config,correct_top1,confidence,model,dataset
Le6xdQ2OO8w_00124,0,106,1,16,1,k1,False,0.8877785801887512,r2plus1d_18,diving48
bl0C6d9QgIg_00021,0,51,1,16,1,k1,False,0.6340893507003784,r2plus1d_18,diving48
mGRum47TLX0_00045,0,211,1,16,1,k1,False,0.3233848512172699,r2plus1d_18,diving48
L_SB1PRgDTE_00029,0,87,1,16,1,k1,False,0.5768591165542603,r2plus1d_18,diving48
Le6xdQ2OO8w_00154,0,113,1,16,1,k1,False,0.7336535453796387,r2plus1d_18,diving48
Le6xdQ2OO8w_00127,0,161,1,16,1,k1,False,0.6246821284294128,r2plus1d_18,diving48
Le6xdQ2OO8w_00121,0,110,1,16,1,k1,False,0.493714839220047,r2plus1d_18,diving48
Le6xdQ2OO8w_00119,0,130,1,16,1,k1,False,0.3770945370197296,r2plus1d_18,diving48
bSsVWVfYU4w_00118,0,151,1,16,1,k1,False,0.6062529683113098,r2plus1d_18,diving48
bl0C6d9QgIg_00022,0,96,1,16,1,k1,False,0.5449205040931702,r2plus1d_18,diving48
bl0C6d9QgIg_00017,0,250,1,16,1,k1,False,0.19929225742816925,r2plus1d_18,diving48
bl0C6d9QgIg_00023,0,90,1,16,1,k1,False,0.2778034508228302,r2plus1d_18,diving48
bSsVWVfYU4w_00086,0,53,1,16,1,k1,False,0.5194637775421143,r2plus1d_18,diving48
bSsVWVfYU4w_00169,0,141,1,16,1,k1,False,0.7641122937202454,r2plus1d_18,diving48
MbzIpx8kAD0_00025,0,96,1,16,1,k1,False,0.6574621796607971,r2plus1d_18,diving48
ovWCmIMMkRI_00055,0,88,1,16,1,k1,False,0.6489073038101196,r2plus1d_18,diving48
Le6xdQ2OO8w_00139,0,150,1,16,1,k1,False,0.4581320285797119,r2plus1d_18,diving48
Le6xdQ2OO8w_00160,0,105,1,16,1,k1,False,0.6529515981674194,r2plus1d_18,diving48
Le6xdQ2OO8w_00120,0,96,1,16,1,k1,False,0.7123680710792542,r2plus1d_18,diving48
zmacW6f2Tdk_00048,0,93,1,16,1,k1,False,0.26294630765914917,r2plus1d_18,diving48
cs8g1es4vfM_00034,1,64,1,16,1,k1,False,0.9684514999389648,r2plus1d_18,diving48
cs8g1es4vfM_00043,1,93,1,16,1,k1,False,0.3576975166797638,r2plus1d_18,diving48
CVAfPfVFulQ_00076,1,92,1,16,1,k1,False,0.9232345819473267,r2plus1d_18,diving48
yHo2oERGo7A_00056,1,122,1,16,1,k1,False,0.5507598519325256,r2plus1d_18,diving48
ovWCmIMMkRI_00058,1,105,1,16,1,k1,False,0.27933448553085327,r2plus1d_18,diving48
yHo2oERGo7A_00058,1,94,1,16,1,k1,False,0.4756273925304413,r2plus1d_18,diving48
cs8g1es4vfM_00056,1,102,1,16,1,k1,False,0.3292553722858429,r2plus1d_18,diving48
SbzcCzXjYSU_00049,1,87,1,16,1,k1,False,0.3687230348587036,r2plus1d_18,diving48
cs8g1es4vfM_00010,1,77,1,16,1,k1,False,0.9537644386291504,r2plus1d_18,diving48
ovWCmIMMkRI_00034,1,92,1,16,1,k1,False,0.4522138833999634,r2plus1d_18,diving48
yHo2oERGo7A_00057,1,102,1,16,1,k1,False,0.4857082962989807,r2plus1d_18,diving48
