config,top1,n,mean_distinct,model,dataset,mode,budget
cov100_s1,0.9143564356435644,2020,32.0,slowfast_r50,ucf101,covstride,32
cov100_s16,0.7762376237623763,2020,11.687128712871287,slowfast_r50,ucf101,covstride,32
cov100_s2,0.9118811881188119,2020,31.884653465346535,slowfast_r50,ucf101,covstride,32
cov100_s4,0.9064356435643565,2020,29.264356435643563,slowfast_r50,ucf101,covstride,32
cov100_s8,0.8663366336633663,2020,21.205445544554454,slowfast_r50,ucf101,covstride,32
cov10_s1,0.655940594059406,2020,17.40940594059406,slowfast_r50,ucf101,covstride,32
cov10_s16,0.497029702970297,2020,1.5603960396039604,slowfast_r50,ucf101,covstride,32
cov10_s2,0.6455445544554456,2020,9.263861386138613,slowfast_r50,ucf101,covstride,32
cov10_s4,0.6004950495049505,2020,4.911881188118812,slowfast_r50,ucf101,covstride,32
cov10_s8,0.5623762376237624,2020,2.7163366336633663,slowfast_r50,ucf101,covstride,32
cov25_s1,0.7970297029702971,2020,29.134158415841583,slowfast_r50,ucf101,covstride,32
cov25_s16,0.600990099009901,2020,3.263366336633663,slowfast_r50,ucf101,covstride,32
cov25_s2,0.7896039603960396,2020,20.993069306930693,slowfast_r50,ucf101,covstride,32
cov25_s4,0.7386138613861386,2020,11.575742574257426,slowfast_r50,ucf101,covstride,32
cov25_s8,0.6673267326732674,2020,6.084653465346535,slowfast_r50,ucf101,covstride,32
cov50_s1,0.8782178217821782,2020,31.87722772277228,slowfast_r50,ucf101,covstride,32
cov50_s16,0.6945544554455445,2020,6.118316831683169,slowfast_r50,ucf101,covstride,32
cov50_s2,0.8727722772277228,2020,29.175247524752475,slowfast_r50,ucf101,covstride,32
cov50_s4,0.8534653465346534,2020,21.107425742574257,slowfast_r50,ucf101,covstride,32
cov50_s8,0.7693069306930693,2020,11.638118811881188,slowfast_r50,ucf101,covstride,32
cov75_s1,0.9089108910891089,2020,31.98960396039604,slowfast_r50,ucf101,covstride,32
cov75_s16,0.7495049504950495,2020,8.928712871287129,slowfast_r50,ucf101,covstride,32
cov75_s2,0.9118811881188119,2020,31.39059405940594,slowfast_r50,ucf101,covstride,32
cov75_s4,0.9024752475247525,2020,26.402970297029704,slowfast_r50,ucf101,covstride,32
cov75_s8,0.8346534653465346,2020,16.842079207920793,slowfast_r50,ucf101,covstride,32
