coverage,stride,top1,n
10,1,0.0058850158442734,4418
10,2,0.0052059755545495,4418
10,4,0.0043005885015844,4418
10,8,0.0049796287913082,4418
10,16,0.0049796287913082,4418
25,1,0.0126754187415119,4418
25,2,0.0122227252150294,4418
25,4,0.0174287007695789,4418
25,8,0.0151652331371661,4418
25,16,0.0115436849253055,4418
50,1,0.0296514259846084,4418
50,2,0.0301041195110909,4418
50,4,0.0285196921684019,4418
50,8,0.0355364418288818,4418
50,16,0.0307831598008148,4418
75,1,0.0396106835672249,4418
75,2,0.0409687641466727,4418
75,4,0.0416478044363965,4418
75,8,0.0423268447261204,4418
75,16,0.0344047080126754,4418
100,1,0.0405160706201901,4418
100,2,0.0398370303304662,4418
100,4,0.0382526029877772,4418
100,8,0.0434585785423268,4418
100,16,0.0319148936170212,4418
