coverage,stride,top1,n,model,dataset
10,1,0.5163841807909605,885,r2plus1d_18,hmdb51
10,2,0.4994350282485876,885,r2plus1d_18,hmdb51
10,4,0.4576271186440678,885,r2plus1d_18,hmdb51
10,8,0.4259887005649717,885,r2plus1d_18,hmdb51
10,16,0.392090395480226,885,r2plus1d_18,hmdb51
25,1,0.6372881355932203,885,r2plus1d_18,hmdb51
25,2,0.6293785310734463,885,r2plus1d_18,hmdb51
25,4,0.6022598870056497,885,r2plus1d_18,hmdb51
25,8,0.5276836158192091,885,r2plus1d_18,hmdb51
25,16,0.4824858757062147,885,r2plus1d_18,hmdb51
50,1,0.7220338983050848,885,r2plus1d_18,hmdb51
50,2,0.7389830508474576,885,r2plus1d_18,hmdb51
50,4,0.7141242937853107,885,r2plus1d_18,hmdb51
50,8,0.6418079096045197,885,r2plus1d_18,hmdb51
50,16,0.5480225988700564,885,r2plus1d_18,hmdb51
75,1,0.8,885,r2plus1d_18,hmdb51
75,2,0.7954802259887006,885,r2plus1d_18,hmdb51
75,4,0.7796610169491526,885,r2plus1d_18,hmdb51
75,8,0.7084745762711865,885,r2plus1d_18,hmdb51
75,16,0.5909604519774011,885,r2plus1d_18,hmdb51
100,1,0.8011299435028248,885,r2plus1d_18,hmdb51
100,2,0.7954802259887006,885,r2plus1d_18,hmdb51
100,4,0.7875706214689265,885,r2plus1d_18,hmdb51
100,8,0.7378531073446327,885,r2plus1d_18,hmdb51
100,16,0.6214689265536724,885,r2plus1d_18,hmdb51
