coverage,stride,top1,n,model,dataset
10,1,0.15980392156862744,1020,slowfast_r50,epic_kitchens
10,2,0.153921568627451,1020,slowfast_r50,epic_kitchens
10,4,0.1323529411764706,1020,slowfast_r50,epic_kitchens
10,8,0.11470588235294117,1020,slowfast_r50,epic_kitchens
10,16,0.09803921568627451,1020,slowfast_r50,epic_kitchens
25,1,0.22745098039215686,1020,slowfast_r50,epic_kitchens
25,2,0.2235294117647059,1020,slowfast_r50,epic_kitchens
25,4,0.20098039215686275,1020,slowfast_r50,epic_kitchens
25,8,0.15784313725490196,1020,slowfast_r50,epic_kitchens
25,16,0.12156862745098039,1020,slowfast_r50,epic_kitchens
50,1,0.307843137254902,1020,slowfast_r50,epic_kitchens
50,2,0.28921568627450983,1020,slowfast_r50,epic_kitchens
50,4,0.25,1020,slowfast_r50,epic_kitchens
50,8,0.22058823529411764,1020,slowfast_r50,epic_kitchens
50,16,0.1696078431372549,1020,slowfast_r50,epic_kitchens
75,1,0.35784313725490197,1020,slowfast_r50,epic_kitchens
75,2,0.35,1020,slowfast_r50,epic_kitchens
75,4,0.32450980392156864,1020,slowfast_r50,epic_kitchens
75,8,0.2696078431372549,1020,slowfast_r50,epic_kitchens
75,16,0.2107843137254902,1020,slowfast_r50,epic_kitchens
100,1,0.3941176470588235,1020,slowfast_r50,epic_kitchens
100,2,0.3784313725490196,1020,slowfast_r50,epic_kitchens
100,4,0.3480392156862745,1020,slowfast_r50,epic_kitchens
100,8,0.28431372549019607,1020,slowfast_r50,epic_kitchens
100,16,0.2088235294117647,1020,slowfast_r50,epic_kitchens
