coverage,stride,top1,n
10,1,0.4677966101694915,885
10,2,0.4711864406779661,885
10,4,0.4531073446327683,885
10,8,0.4338983050847457,885
10,16,0.4135593220338983,885
25,1,0.5333333333333333,885
25,2,0.5288135593220339,885
25,4,0.5220338983050847,885
25,8,0.4949152542372881,885
25,16,0.4621468926553672,885
50,1,0.5909604519774011,885
50,2,0.5807909604519774,885
50,4,0.5728813559322034,885
50,8,0.5468926553672316,885
50,16,0.5333333333333333,885
75,1,0.5954802259887005,885
75,2,0.5966101694915255,885
75,4,0.5864406779661017,885
75,8,0.5830508474576271,885
75,16,0.5548022598870056,885
100,1,0.6011299435028249,885
100,2,0.6090395480225989,885
100,4,0.5988700564971752,885
100,8,0.5988700564971752,885
100,16,0.5785310734463277,885
