coverage,stride,top1,n,model,dataset
10,1,0.00520597555454957,4418,videomae,autsl
10,2,0.005658669081032141,4418,videomae,autsl
10,4,0.005885015844273427,4418,videomae,autsl
10,8,0.004526935264825713,4418,videomae,autsl
10,16,0.004526935264825713,4418,videomae,autsl
25,1,0.02761430511543685,4418,videomae,autsl
25,2,0.03123585332729742,4418,videomae,autsl
25,4,0.016523313716613853,4418,videomae,autsl
25,8,0.0074694431869624265,4418,videomae,autsl
25,16,0.006790402897238569,4418,videomae,autsl
50,1,0.2537347215934812,4418,videomae,autsl
50,2,0.25712992304210047,4418,videomae,autsl
50,4,0.21865097329108193,4418,videomae,autsl
50,8,0.0755998189225894,4418,videomae,autsl
50,16,0.016749660479855138,4418,videomae,autsl
75,1,0.5520597555454957,4418,videomae,autsl
75,2,0.5368945224083296,4418,videomae,autsl
75,4,0.5264825712992304,4418,videomae,autsl
75,8,0.22476233589859665,4418,videomae,autsl
75,16,0.05387052965142598,4418,videomae,autsl
100,1,0.6647804436396559,4418,videomae,autsl
100,2,0.659348121321865,4418,videomae,autsl
100,4,0.6192847442281575,4418,videomae,autsl
100,8,0.3315980081484835,4418,videomae,autsl
100,16,0.08850158442734268,4418,videomae,autsl
