coverage,stride,top1,n
10,1,0.3816964285714285,448
10,2,0.3772321428571428,448
10,4,0.3638392857142857,448
10,8,0.3638392857142857,448
10,16,0.3638392857142857,448
25,1,0.4575892857142857,448
25,2,0.4375,448
25,4,0.421875,448
25,8,0.4017857142857143,448
25,16,0.3638392857142857,448
50,1,0.4732142857142857,448
50,2,0.4642857142857143,448
50,4,0.4486607142857143,448
50,8,0.4441964285714285,448
50,16,0.4129464285714285,448
75,1,0.5133928571428571,448
75,2,0.5111607142857143,448
75,4,0.5089285714285714,448
75,8,0.4955357142857143,448
75,16,0.4553571428571428,448
100,1,0.5334821428571429,448
100,2,0.5424107142857143,448
100,4,0.5446428571428571,448
100,8,0.5334821428571429,448
100,16,0.4732142857142857,448
