coverage,stride,top1,n,model,dataset
10,1,0.6163366336633663,2020,mc3_18,ucf101
10,2,0.5811881188118811,2020,mc3_18,ucf101
10,4,0.5227722772277228,2020,mc3_18,ucf101
10,8,0.4465346534653465,2020,mc3_18,ucf101
10,16,0.3900990099009901,2020,mc3_18,ucf101
25,1,0.7222772277227723,2020,mc3_18,ucf101
25,2,0.7128712871287128,2020,mc3_18,ucf101
25,4,0.6782178217821783,2020,mc3_18,ucf101
25,8,0.599009900990099,2020,mc3_18,ucf101
25,16,0.4742574257425742,2020,mc3_18,ucf101
50,1,0.7742574257425743,2020,mc3_18,ucf101
50,2,0.7727722772277228,2020,mc3_18,ucf101
50,4,0.7663366336633664,2020,mc3_18,ucf101
50,8,0.7207920792079208,2020,mc3_18,ucf101
50,16,0.6148514851485148,2020,mc3_18,ucf101
75,1,0.7930693069306931,2020,mc3_18,ucf101
75,2,0.7930693069306931,2020,mc3_18,ucf101
75,4,0.7965346534653466,2020,mc3_18,ucf101
75,8,0.7742574257425743,2020,mc3_18,ucf101
75,16,0.7004950495049505,2020,mc3_18,ucf101
100,1,0.7945544554455446,2020,mc3_18,ucf101
100,2,0.7980198019801981,2020,mc3_18,ucf101
100,4,0.7935643564356436,2020,mc3_18,ucf101
100,8,0.7970297029702971,2020,mc3_18,ucf101
100,16,0.7455445544554455,2020,mc3_18,ucf101
