config,top1,n,mean_distinct,model,dataset,mode,budget
k16_box,0.744059405940594,2020,16.0,r3d_18,ucf101,antialias,16
k16_point,0.8123762376237624,2020,16.0,r3d_18,ucf101,antialias,16
k1_box,0.2202970297029703,2020,1.0,r3d_18,ucf101,antialias,16
k1_point,0.39653465346534655,2020,1.0,r3d_18,ucf101,antialias,16
k2_box,0.2905940594059406,2020,2.0,r3d_18,ucf101,antialias,16
k2_point,0.5287128712871287,2020,2.0,r3d_18,ucf101,antialias,16
k4_box,0.4613861386138614,2020,4.0,r3d_18,ucf101,antialias,16
k4_point,0.6594059405940594,2020,4.0,r3d_18,ucf101,antialias,16
k8_box,0.6460396039603961,2020,8.0,r3d_18,ucf101,antialias,16
k8_point,0.7702970297029703,2020,8.0,r3d_18,ucf101,antialias,16
