coverage,stride,top1,n,model,dataset
10,1,0.01244907197827071,4418,videomamba,autsl
10,2,0.010864644635581712,4418,videomamba,autsl
10,4,0.009732910819375284,4418,videomamba,autsl
10,8,0.0074694431869624265,4418,videomamba,autsl
10,16,0.0074694431869624265,4418,videomamba,autsl
25,1,0.05568130375735627,4418,videomamba,autsl
25,2,0.055454956994114984,4418,videomamba,autsl
25,4,0.055002263467632415,4418,videomamba,autsl
25,8,0.0377999094612947,4418,videomamba,autsl
25,16,0.025803531009506563,4418,videomamba,autsl
50,1,0.22000905387052966,4418,videomamba,autsl
50,2,0.20733363512901765,4418,videomamba,autsl
50,4,0.21072883657763694,4418,videomamba,autsl
50,8,0.1892258940697148,4418,videomamba,autsl
50,16,0.13671344499773652,4418,videomamba,autsl
75,1,0.3193752829334541,4418,videomamba,autsl
75,2,0.31439565414214576,4418,videomamba,autsl
75,4,0.3042100497962879,4418,videomamba,autsl
75,8,0.29990946129470347,4418,videomamba,autsl
75,16,0.21638750565866907,4418,videomamba,autsl
100,1,0.3232231779085559,4418,videomamba,autsl
100,2,0.3282028066998642,4418,videomamba,autsl
100,4,0.3171118153010412,4418,videomamba,autsl
100,8,0.3182435491172476,4418,videomamba,autsl
100,16,0.2476233589859665,4418,videomamba,autsl
