coverage,stride,top1,n,model,dataset
10,1,0.32429378531073444,885,vivit,hmdb51
10,2,0.2903954802259887,885,vivit,hmdb51
10,4,0.2384180790960452,885,vivit,hmdb51
10,8,0.21581920903954802,885,vivit,hmdb51
10,16,0.19661016949152543,885,vivit,hmdb51
25,1,0.488135593220339,885,vivit,hmdb51
25,2,0.4519774011299435,885,vivit,hmdb51
25,4,0.37966101694915255,885,vivit,hmdb51
25,8,0.29717514124293787,885,vivit,hmdb51
25,16,0.2271186440677966,885,vivit,hmdb51
50,1,0.6237288135593221,885,vivit,hmdb51
50,2,0.5853107344632769,885,vivit,hmdb51
50,4,0.5152542372881356,885,vivit,hmdb51
50,8,0.4542372881355932,885,vivit,hmdb51
50,16,0.35706214689265536,885,vivit,hmdb51
75,1,0.7129943502824859,885,vivit,hmdb51
75,2,0.7062146892655368,885,vivit,hmdb51
75,4,0.6508474576271186,885,vivit,hmdb51
75,8,0.5220338983050847,885,vivit,hmdb51
75,16,0.40451977401129946,885,vivit,hmdb51
100,1,0.7129943502824859,885,vivit,hmdb51
100,2,0.7129943502824859,885,vivit,hmdb51
100,4,0.6644067796610169,885,vivit,hmdb51
100,8,0.5638418079096045,885,vivit,hmdb51
100,16,0.45310734463276836,885,vivit,hmdb51
