coverage,stride,top1,n,model,dataset
10,1,0.36830357142857145,448,vivit,driveact
10,2,0.359375,448,vivit,driveact
10,4,0.35044642857142855,448,vivit,driveact
10,8,0.35044642857142855,448,vivit,driveact
10,16,0.35044642857142855,448,vivit,driveact
25,1,0.4486607142857143,448,vivit,driveact
25,2,0.40848214285714285,448,vivit,driveact
25,4,0.4017857142857143,448,vivit,driveact
25,8,0.37276785714285715,448,vivit,driveact
25,16,0.35044642857142855,448,vivit,driveact
50,1,0.5357142857142857,448,vivit,driveact
50,2,0.5044642857142857,448,vivit,driveact
50,4,0.45535714285714285,448,vivit,driveact
50,8,0.4174107142857143,448,vivit,driveact
50,16,0.3861607142857143,448,vivit,driveact
75,1,0.5758928571428571,448,vivit,driveact
75,2,0.5625,448,vivit,driveact
75,4,0.5111607142857143,448,vivit,driveact
75,8,0.453125,448,vivit,driveact
75,16,0.421875,448,vivit,driveact
100,1,0.6205357142857143,448,vivit,driveact
100,2,0.5959821428571429,448,vivit,driveact
100,4,0.5446428571428571,448,vivit,driveact
100,8,0.45089285714285715,448,vivit,driveact
100,16,0.42410714285714285,448,vivit,driveact
