coverage,stride,top1,n,model,dataset
10,1,0.006790402897238569,4418,slowfast_r50,autsl
10,2,0.006337709370755998,4418,slowfast_r50,autsl
10,4,0.00520597555454957,4418,slowfast_r50,autsl
10,8,0.0047532820280669985,4418,slowfast_r50,autsl
10,16,0.0047532820280669985,4418,slowfast_r50,autsl
25,1,0.020144861928474422,4418,slowfast_r50,autsl
25,2,0.024671797193300135,4418,slowfast_r50,autsl
25,4,0.017202354006337708,4418,slowfast_r50,autsl
25,8,0.010864644635581712,4418,slowfast_r50,autsl
25,16,0.006790402897238569,4418,slowfast_r50,autsl
50,1,0.049117247623358985,4418,slowfast_r50,autsl
50,2,0.13241285649615211,4418,slowfast_r50,autsl
50,4,0.05319148936170213,4418,slowfast_r50,autsl
50,8,0.021729289271163424,4418,slowfast_r50,autsl
50,16,0.01765504753282028,4418,slowfast_r50,autsl
75,1,0.1342236306020824,4418,slowfast_r50,autsl
75,2,0.19601629696695339,4418,slowfast_r50,autsl
75,4,0.1088727931190584,4418,slowfast_r50,autsl
75,8,0.030330466274332276,4418,slowfast_r50,autsl
75,16,0.016523313716613853,4418,slowfast_r50,autsl
100,1,0.22498868266183794,4418,slowfast_r50,autsl
100,2,0.22793119058397465,4418,slowfast_r50,autsl
100,4,0.09597102761430512,4418,slowfast_r50,autsl
100,8,0.020144861928474422,4418,slowfast_r50,autsl
100,16,0.008601177003168854,4418,slowfast_r50,autsl
