config,top1,n,mean_distinct,model,dataset,mode,budget
cov100_s1,0.7397012222725216,4418,31.988682661837935,vivit,autsl,covstride,32
cov100_s16,0.3766410140334993,4418,4.149388863739248,vivit,autsl,covstride,32
cov100_s2,0.7387958352195564,4418,28.60751471253961,vivit,autsl,covstride,32
cov100_s4,0.7166138524219103,4418,15.171344499773653,vivit,autsl,covstride,32
cov100_s8,0.6235853327297419,4418,7.836803983703033,vivit,autsl,covstride,32
cov10_s1,0.013128112267994568,4418,5.905387052965143,vivit,autsl,covstride,32
cov10_s16,0.006564056133997284,4418,1.0,vivit,autsl,covstride,32
cov10_s2,0.010638297872340425,4418,3.1475780896333183,vivit,autsl,covstride,32
cov10_s4,0.007016749660479855,4418,1.8888637392485288,vivit,autsl,covstride,32
cov10_s8,0.006564056133997284,4418,1.0167496604798552,vivit,autsl,covstride,32
cov25_s1,0.09959257582616568,4418,14.805341783612494,vivit,autsl,covstride,32
cov25_s16,0.020371208691715707,4418,1.2304210049796287,vivit,autsl,covstride,32
cov25_s2,0.07967406066093255,4418,7.589406971480308,vivit,autsl,covstride,32
cov25_s4,0.052059755545495696,4418,4.033952014486193,vivit,autsl,covstride,32
cov25_s8,0.030330466274332276,4418,2.231326392032594,vivit,autsl,covstride,32
cov50_s1,0.5565866908103214,4418,28.448392937980987,vivit,autsl,covstride,32
cov50_s16,0.14644635581711182,4418,2.2602987777274786,vivit,autsl,covstride,32
cov50_s2,0.5219556360344048,4418,14.923042100497963,vivit,autsl,covstride,32
cov50_s4,0.45473064735174284,4418,7.707107288365776,vivit,autsl,covstride,32
cov50_s8,0.30828429153463105,4418,4.086464463558171,vivit,autsl,covstride,32
cov75_s1,0.7415119963784518,4418,31.840878225441376,vivit,autsl,covstride,32
cov75_s16,0.32571299230421,4418,3.2206880941602534,vivit,autsl,covstride,32
cov75_s2,0.7283838841104572,4418,22.3415572657311,vivit,autsl,covstride,32
cov75_s4,0.6989588048890901,4418,11.4402444545043,vivit,autsl,covstride,32
cov75_s8,0.5545495699411498,4418,5.96650067904029,vivit,autsl,covstride,32
