dataset,split,video_id,video_path,label_id,budget,coverage,stride,pred_id,correct_top1,correct_top5,confidence,decode_time_s,inference_time_s,total_time_s,source_frames,candidate_frames,processed_frames,model_input_frames,skipped,error
epic_kitchens,val,P26_107_7,data/EPIC_data/clips/P26/P26_107_7.mp4,0,16,50,4,6,False,False,0.44473832845687866,0.03554179286584258,0.0012071460005245171,1.0927783350925893,154,16,16,16,False,
epic_kitchens,val,P03_101_188,data/EPIC_data/clips/P03/P03_101_188.mp4,0,16,50,4,25,False,False,0.3342309892177582,0.11810492910444736,0.0012071460005245171,1.0548508558422327,942,16,16,16,False,
epic_kitchens,val,P04_113_291,data/EPIC_data/clips/P04/P04_113_291.mp4,0,16,50,4,1,False,False,0.1772202104330063,0.021591876866295934,0.0012071460005245171,0.9338148809038103,27,4,16,16,False,
epic_kitchens,val,P01_105_229,data/EPIC_data/clips/P01/P01_105_229.mp4,0,16,50,4,1,False,False,0.9929913282394409,0.019140282878652215,0.0012071460005245171,0.9106642818078399,31,4,16,16,False,
epic_kitchens,val,P22_103_180,data/EPIC_data/clips/P22/P22_103_180.mp4,0,16,50,4,2,False,True,0.36748403310775757,0.023538554087281227,0.0012071460005245171,0.8899420930538327,64,8,16,16,False,
epic_kitchens,val,P26_108_5,data/EPIC_data/clips/P26/P26_108_5.mp4,0,16,50,4,1,False,True,0.4144286513328552,0.035985596012324095,0.0012071460005245171,0.864141371101141,231,16,16,16,False,
epic_kitchens,val,P35_108_238,data/EPIC_data/clips/P35/P35_108_238.mp4,0,16,50,4,1,False,True,0.9725197553634644,0.024215101031586528,0.0012071460005245171,0.8257700020913035,51,7,16,16,False,
epic_kitchens,val,P03_101_33,data/EPIC_data/clips/P03/P03_101_33.mp4,0,16,50,4,5,False,False,0.5121027231216431,0.02385552483610809,0.0012071460005245171,0.8000211929902434,55,7,16,16,False,
epic_kitchens,val,P35_104_290,data/EPIC_data/clips/P35/P35_104_290.mp4,0,16,50,4,1,False,True,0.9850568175315857,0.02287768921814859,0.0012071460005245171,0.7734251029323786,51,7,16,16,False,
epic_kitchens,val,P30_111_263,data/EPIC_data/clips/P30/P30_111_263.mp4,0,16,50,4,1,False,True,0.19394540786743164,0.0195203241892159,0.0012071460005245171,0.7488059850875288,30,4,16,16,False,
epic_kitchens,val,P12_105_39,data/EPIC_data/clips/P12/P12_105_39.mp4,0,16,50,4,0,True,True,0.999845027923584,0.03499997407197952,0.0012071460005245171,0.7276068672072142,133,16,16,16,False,
epic_kitchens,val,P30_107_239,data/EPIC_data/clips/P30/P30_107_239.mp4,0,16,50,4,1,False,True,0.8151487708091736,0.020998620195314288,0.0012071460005245171,0.6902896340470761,39,5,16,16,False,
epic_kitchens,val,P35_107_238,data/EPIC_data/clips/P35/P35_107_238.mp4,0,16,50,4,1,False,True,0.6708555221557617,0.026988034136593342,0.0012071460005245171,0.6677893900778145,63,8,16,16,False,
epic_kitchens,val,P27_101_37,data/EPIC_data/clips/P27/P27_101_37.mp4,0,16,50,4,3,False,False,0.582556962966919,0.032704273937270045,0.0012071460005245171,0.6386358470190316,58,8,16,16,False,
epic_kitchens,val,P22_109_45,data/EPIC_data/clips/P22/P22_109_45.mp4,0,16,50,4,1,False,True,0.9952490329742432,0.023228115867823362,0.0012071460005245171,0.6033785429317504,45,6,16,16,False,
epic_kitchens,val,P30_113_111,data/EPIC_data/clips/P30/P30_113_111.mp4,0,16,50,4,1,False,True,0.7828559279441833,0.021903811022639275,0.0012071460005245171,0.578227108111605,56,7,16,16,False,
epic_kitchens,val,P35_104_576,data/EPIC_data/clips/P35/P35_104_576.mp4,0,16,50,4,1,False,True,0.9863457083702087,0.02370699099265039,0.0012071460005245171,0.5536924370098859,62,8,16,16,False,
epic_kitchens,val,P37_101_328,data/EPIC_data/clips/P37/P37_101_328.mp4,0,16,50,4,1,False,True,0.5573777556419373,0.023251407081261277,0.0012071460005245171,0.5277722170576453,55,7,16,16,False,
epic_kitchens,val,P12_104_0,data/EPIC_data/clips/P12/P12_104_0.mp4,0,16,50,4,1,False,False,0.23247691988945007,0.03022338799200952,0.0012071460005245171,0.5017593980301172,87,11,16,16,False,
epic_kitchens,val,P01_109_124,data/EPIC_data/clips/P01/P01_109_124.mp4,0,16,50,4,1,False,True,0.514787495136261,0.024860747857019305,0.0012071460005245171,0.46923911198973656,33,4,16,16,False,
epic_kitchens,val,P03_107_18,data/EPIC_data/clips/P03/P03_107_18.mp4,1,16,50,4,1,True,True,0.951735258102417,0.03222375316545367,0.0012071460005245171,0.44245641794987023,110,14,16,16,False,
epic_kitchens,val,P02_121_55,data/EPIC_data/clips/P02/P02_121_55.mp4,1,16,50,4,1,True,True,0.37987658381462097,0.027042262954637408,0.0012071460005245171,0.4075223128311336,71,9,16,16,False,
