coverage,stride,top1,n,model,dataset
10,1,0.33482142857142855,448,timesformer,driveact
10,2,0.33035714285714285,448,timesformer,driveact
10,4,0.31473214285714285,448,timesformer,driveact
10,8,0.29464285714285715,448,timesformer,driveact
10,16,0.29464285714285715,448,timesformer,driveact
25,1,0.39285714285714285,448,timesformer,driveact
25,2,0.39732142857142855,448,timesformer,driveact
25,4,0.3705357142857143,448,timesformer,driveact
25,8,0.359375,448,timesformer,driveact
25,16,0.29464285714285715,448,timesformer,driveact
50,1,0.44642857142857145,448,timesformer,driveact
50,2,0.45535714285714285,448,timesformer,driveact
50,4,0.4486607142857143,448,timesformer,driveact
50,8,0.3794642857142857,448,timesformer,driveact
50,16,0.3392857142857143,448,timesformer,driveact
75,1,0.49330357142857145,448,timesformer,driveact
75,2,0.47544642857142855,448,timesformer,driveact
75,4,0.48660714285714285,448,timesformer,driveact
75,8,0.44642857142857145,448,timesformer,driveact
75,16,0.39955357142857145,448,timesformer,driveact
100,1,0.515625,448,timesformer,driveact
100,2,0.5178571428571429,448,timesformer,driveact
100,4,0.5223214285714286,448,timesformer,driveact
100,8,0.484375,448,timesformer,driveact
100,16,0.4107142857142857,448,timesformer,driveact
