coverage,stride,top1,n,model,dataset
10,1,0.8064356435643565,2020,timesformer,ucf101
10,2,0.8034653465346535,2020,timesformer,ucf101
10,4,0.7960396039603961,2020,timesformer,ucf101
10,8,0.7698019801980198,2020,timesformer,ucf101
10,16,0.6985148514851485,2020,timesformer,ucf101
25,1,0.848019801980198,2020,timesformer,ucf101
25,2,0.844059405940594,2020,timesformer,ucf101
25,4,0.8396039603960396,2020,timesformer,ucf101
25,8,0.8316831683168316,2020,timesformer,ucf101
25,16,0.802970297029703,2020,timesformer,ucf101
50,1,0.8702970297029703,2020,timesformer,ucf101
50,2,0.8747524752475248,2020,timesformer,ucf101
50,4,0.8683168316831683,2020,timesformer,ucf101
50,8,0.8673267326732673,2020,timesformer,ucf101
50,16,0.8554455445544554,2020,timesformer,ucf101
75,1,0.8940594059405941,2020,timesformer,ucf101
75,2,0.8891089108910891,2020,timesformer,ucf101
75,4,0.8836633663366337,2020,timesformer,ucf101
75,8,0.8891089108910891,2020,timesformer,ucf101
75,16,0.8772277227722772,2020,timesformer,ucf101
100,1,0.8905940594059406,2020,timesformer,ucf101
100,2,0.8915841584158416,2020,timesformer,ucf101
100,4,0.8935643564356436,2020,timesformer,ucf101
100,8,0.8930693069306931,2020,timesformer,ucf101
100,16,0.8891089108910891,2020,timesformer,ucf101
