coverage,stride,top1,n,model,dataset
10,1,0.16470588235294117,1020,r3d_18,epic_kitchens
10,2,0.15980392156862744,1020,r3d_18,epic_kitchens
10,4,0.14705882352941177,1020,r3d_18,epic_kitchens
10,8,0.12450980392156863,1020,r3d_18,epic_kitchens
10,16,0.0892156862745098,1020,r3d_18,epic_kitchens
25,1,0.2372549019607843,1020,r3d_18,epic_kitchens
25,2,0.23333333333333334,1020,r3d_18,epic_kitchens
25,4,0.21176470588235294,1020,r3d_18,epic_kitchens
25,8,0.17450980392156862,1020,r3d_18,epic_kitchens
25,16,0.1392156862745098,1020,r3d_18,epic_kitchens
50,1,0.28921568627450983,1020,r3d_18,epic_kitchens
50,2,0.28823529411764703,1020,r3d_18,epic_kitchens
50,4,0.26666666666666666,1020,r3d_18,epic_kitchens
50,8,0.2372549019607843,1020,r3d_18,epic_kitchens
50,16,0.19411764705882353,1020,r3d_18,epic_kitchens
75,1,0.33431372549019606,1020,r3d_18,epic_kitchens
75,2,0.3323529411764706,1020,r3d_18,epic_kitchens
75,4,0.3205882352941177,1020,r3d_18,epic_kitchens
75,8,0.2696078431372549,1020,r3d_18,epic_kitchens
75,16,0.22450980392156863,1020,r3d_18,epic_kitchens
100,1,0.3715686274509804,1020,r3d_18,epic_kitchens
100,2,0.36470588235294116,1020,r3d_18,epic_kitchens
100,4,0.3568627450980392,1020,r3d_18,epic_kitchens
100,8,0.3,1020,r3d_18,epic_kitchens
100,16,0.24411764705882352,1020,r3d_18,epic_kitchens
