video_id,label_id,source_frames,distinct_frames,model_input_frames,span_pct,config,correct_top1,confidence,model,dataset
signer1_sample944_color,0,57,6,16,10,span10,False,0.26623445749282837,videomae,autsl
signer1_sample276_color,0,65,6,16,10,span10,False,0.26678767800331116,videomae,autsl
signer35_sample610_color,0,71,7,16,10,span10,False,0.16578587889671326,videomae,autsl
signer35_sample390_color,0,75,8,16,10,span10,False,0.7970831394195557,videomae,autsl
signer18_sample539_color,0,64,6,16,10,span10,False,0.28934913873672485,videomae,autsl
signer1_sample778_color,0,63,6,16,10,span10,False,0.8167372941970825,videomae,autsl
signer11_sample469_color,0,45,4,16,10,span10,False,0.9632189273834229,videomae,autsl
signer1_sample319_color,0,68,7,16,10,span10,False,0.21412207186222076,videomae,autsl
signer11_sample120_color,0,48,5,16,10,span10,False,0.21512702107429504,videomae,autsl
signer25_sample64_color,0,46,5,16,10,span10,False,0.5985947251319885,videomae,autsl
signer16_sample254_color,0,61,6,16,10,span10,False,0.19215194880962372,videomae,autsl
signer35_sample286_color,0,61,6,16,10,span10,False,0.6971993446350098,videomae,autsl
signer25_sample285_color,0,53,5,16,10,span10,True,0.19415093958377838,videomae,autsl
signer18_sample482_color,0,67,7,16,10,span10,False,0.5194388628005981,videomae,autsl
signer16_sample365_color,0,58,6,16,10,span10,False,0.11270931363105774,videomae,autsl
signer11_sample66_color,0,49,5,16,10,span10,False,0.18488746881484985,videomae,autsl
signer1_sample1090_color,0,58,6,16,10,span10,False,0.6173784732818604,videomae,autsl
signer18_sample5_color,0,72,7,16,10,span10,False,0.6808648109436035,videomae,autsl
signer1_sample1094_color,0,61,6,16,10,span10,False,0.8289405107498169,videomae,autsl
signer25_sample431_color,0,56,6,16,10,span10,True,0.3398021459579468,videomae,autsl
signer25_sample372_color,1,58,6,16,10,span10,False,0.22385703027248383,videomae,autsl
signer18_sample243_color,1,55,6,16,10,span10,False,0.3239096403121948,videomae,autsl
signer35_sample603_color,1,55,6,16,10,span10,False,0.2584618031978607,videomae,autsl
signer18_sample436_color,1,61,6,16,10,span10,False,0.18789222836494446,videomae,autsl
signer11_sample397_color,1,38,4,16,10,span10,False,0.19785115122795105,videomae,autsl
signer1_sample936_color,1,55,6,16,10,span10,False,0.8305875062942505,videomae,autsl
signer16_sample330_color,1,62,6,16,10,span10,False,0.25087806582450867,videomae,autsl
signer1_sample57_color,1,51,5,16,10,span10,False,0.46888720989227295,videomae,autsl
signer1_sample377_color,1,52,5,16,10,span10,False,0.3789236843585968,videomae,autsl
signer35_sample92_color,1,51,5,16,10,span10,False,0.31462594866752625,videomae,autsl
signer1_sample989_color,1,55,6,16,10,span10,False,0.0916503369808197,videomae,autsl
signer25_sample463_color,1,58,6,16,10,span10,False,0.23775805532932281,videomae,autsl
signer1_sample198_color,1,51,5,16,10,span10,False,0.08646082878112793,videomae,autsl
signer18_sample652_color,1,69,7,16,10,span10,False,0.21079836785793304,videomae,autsl
signer11_sample453_color,1,39,4,16,10,span10,False,0.21685904264450073,videomae,autsl
signer16_sample126_color,1,67,7,16,10,span10,False,0.024564245715737343,videomae,autsl
signer1_sample829_color,1,56,6,16,10,span10,False,0.0912419781088829,videomae,autsl
signer11_sample242_color,1,37,4,16,10,span10,False,0.4207289516925812,videomae,autsl
signer25_sample110_color,1,56,6,16,10,span10,False,0.5065722465515137,videomae,autsl
signer11_sample639_color,2,43,4,16,10,span10,False,0.17453396320343018,videomae,autsl
signer25_sample375_color,2,44,4,16,10,span10,False,0.23624283075332642,videomae,autsl
signer35_sample601_color,2,71,7,16,10,span10,False,0.27499154210090637,videomae,autsl
signer1_sample270_color,2,72,7,16,10,span10,True,0.9457729458808899,videomae,autsl
signer18_sample120_color,2,64,6,16,10,span10,True,0.9245190620422363,videomae,autsl
signer25_sample185_color,2,53,5,16,10,span10,False,0.2620469033718109,videomae,autsl
signer18_sample448_color,2,76,8,16,10,span10,True,0.5199511051177979,videomae,autsl
signer35_sample159_color,2,59,6,16,10,span10,False,0.28747639060020447,videomae,autsl
signer16_sample324_color,2,75,8,16,10,span10,False,0.24671058356761932,videomae,autsl
signer18_sample347_color,2,66,7,16,10,span10,True,0.8387195467948914,videomae,autsl
signer1_sample950_color,2,72,7,16,10,span10,False,0.6682335138320923,videomae,autsl
signer1_sample1100_color,2,70,7,16,10,span10,False,0.18363972008228302,videomae,autsl
signer1_sample509_color,2,74,7,16,10,span10,True,0.8975385427474976,videomae,autsl
signer11_sample430_color,2,44,4,16,10,span10,True,0.3604806959629059,videomae,autsl
signer1_sample169_color,2,70,7,16,10,span10,True,0.6508436799049377,videomae,autsl
signer16_sample56_color,2,69,7,16,10,span10,False,0.1670037806034088,videomae,autsl
