config,top1,n,mean_distinct,model,dataset,mode,budget
cov100_s1,0.423728813559322,177,27.0225988700565,slowfast_r50,ssv2,covstride,32
cov100_s16,0.07344632768361582,177,3.005649717514124,slowfast_r50,ssv2,covstride,32
cov100_s2,0.3559322033898305,177,19.706214689265536,slowfast_r50,ssv2,covstride,32
cov100_s4,0.24293785310734464,177,10.203389830508474,slowfast_r50,ssv2,covstride,32
cov100_s8,0.12429378531073447,177,5.3841807909604515,slowfast_r50,ssv2,covstride,32
cov10_s1,0.011299435028248588,177,4.028248587570621,slowfast_r50,ssv2,covstride,32
cov10_s16,0.011299435028248588,177,1.0,slowfast_r50,ssv2,covstride,32
cov10_s2,0.022598870056497175,177,2.1977401129943503,slowfast_r50,ssv2,covstride,32
cov10_s4,0.005649717514124294,177,1.4406779661016949,slowfast_r50,ssv2,covstride,32
cov10_s8,0.011299435028248588,177,1.0,slowfast_r50,ssv2,covstride,32
cov25_s1,0.06779661016949153,177,9.841807909604519,slowfast_r50,ssv2,covstride,32
cov25_s16,0.011299435028248588,177,1.073446327683616,slowfast_r50,ssv2,covstride,32
cov25_s2,0.05084745762711865,177,5.107344632768362,slowfast_r50,ssv2,covstride,32
cov25_s4,0.03389830508474576,177,2.790960451977401,slowfast_r50,ssv2,covstride,32
cov25_s8,0.01694915254237288,177,1.6723163841807909,slowfast_r50,ssv2,covstride,32
cov50_s1,0.23163841807909605,177,19.536723163841806,slowfast_r50,ssv2,covstride,32
cov50_s16,0.03389830508474576,177,1.694915254237288,slowfast_r50,ssv2,covstride,32
cov50_s2,0.14689265536723164,177,10.01129943502825,slowfast_r50,ssv2,covstride,32
cov50_s4,0.0847457627118644,177,5.27683615819209,slowfast_r50,ssv2,covstride,32
cov50_s8,0.05649717514124294,177,2.9152542372881354,slowfast_r50,ssv2,covstride,32
cov75_s1,0.3672316384180791,177,24.610169491525422,slowfast_r50,ssv2,covstride,32
cov75_s16,0.05084745762711865,177,2.225988700564972,slowfast_r50,ssv2,covstride,32
cov75_s2,0.3107344632768362,177,14.994350282485875,slowfast_r50,ssv2,covstride,32
cov75_s4,0.1751412429378531,177,7.762711864406779,slowfast_r50,ssv2,covstride,32
cov75_s8,0.12429378531073447,177,4.096045197740113,slowfast_r50,ssv2,covstride,32
