video_id,label_id,source_frames,distinct_frames,model_input_frames,k,filt,config,correct_top1,confidence,model,dataset
v_ApplyEyeMakeup_g07_c04,0,142,1,16,1,point,k1_point,True,0.9996707439422607,r2plus1d_18,ucf101
v_ApplyEyeMakeup_g02_c02,0,146,1,16,1,point,k1_point,True,0.9594289660453796,r2plus1d_18,ucf101
v_ApplyEyeMakeup_g01_c02,0,123,1,16,1,point,k1_point,True,0.9449430108070374,r2plus1d_18,ucf101
v_ApplyEyeMakeup_g04_c02,0,132,1,16,1,point,k1_point,True,0.9910354614257812,r2plus1d_18,ucf101
v_ApplyEyeMakeup_g03_c06,0,152,1,16,1,point,k1_point,False,0.9109964966773987,r2plus1d_18,ucf101
v_ApplyEyeMakeup_g03_c05,0,146,1,16,1,point,k1_point,False,0.818903386592865,r2plus1d_18,ucf101
v_ApplyEyeMakeup_g02_c03,0,216,1,16,1,point,k1_point,True,0.9404345154762268,r2plus1d_18,ucf101
v_ApplyEyeMakeup_g02_c01,0,170,1,16,1,point,k1_point,True,0.9972986578941345,r2plus1d_18,ucf101
v_ApplyEyeMakeup_g06_c05,0,281,1,16,1,point,k1_point,True,0.979259729385376,r2plus1d_18,ucf101
v_ApplyEyeMakeup_g01_c06,0,122,1,16,1,point,k1_point,True,0.8917778134346008,r2plus1d_18,ucf101
v_ApplyEyeMakeup_g05_c05,0,227,1,16,1,point,k1_point,True,0.9955213069915771,r2plus1d_18,ucf101
v_ApplyEyeMakeup_g01_c03,0,259,1,16,1,point,k1_point,True,0.7808895707130432,r2plus1d_18,ucf101
v_ApplyEyeMakeup_g07_c05,0,98,1,16,1,point,k1_point,True,0.9989874958992004,r2plus1d_18,ucf101
v_ApplyEyeMakeup_g06_c03,0,245,1,16,1,point,k1_point,True,0.9686219692230225,r2plus1d_18,ucf101
v_ApplyEyeMakeup_g06_c07,0,167,1,16,1,point,k1_point,True,0.9917228817939758,r2plus1d_18,ucf101
v_ApplyEyeMakeup_g07_c06,0,162,1,16,1,point,k1_point,True,0.9906567335128784,r2plus1d_18,ucf101
v_ApplyEyeMakeup_g04_c01,0,126,1,16,1,point,k1_point,True,0.9995457530021667,r2plus1d_18,ucf101
v_ApplyEyeMakeup_g04_c04,0,181,1,16,1,point,k1_point,True,0.9969838261604309,r2plus1d_18,ucf101
v_ApplyEyeMakeup_g01_c01,0,164,1,16,1,point,k1_point,True,0.88173907995224,r2plus1d_18,ucf101
v_ApplyEyeMakeup_g07_c07,0,114,1,16,1,point,k1_point,True,0.9970490336418152,r2plus1d_18,ucf101
v_ApplyLipstick_g03_c04,1,142,1,16,1,point,k1_point,False,0.6983920931816101,r2plus1d_18,ucf101
v_ApplyLipstick_g05_c05,1,156,1,16,1,point,k1_point,False,0.6826415657997131,r2plus1d_18,ucf101
v_ApplyLipstick_g05_c03,1,113,1,16,1,point,k1_point,True,0.7544069290161133,r2plus1d_18,ucf101
v_ApplyLipstick_g07_c03,1,226,1,16,1,point,k1_point,True,0.951791524887085,r2plus1d_18,ucf101
v_ApplyLipstick_g04_c05,1,169,1,16,1,point,k1_point,False,0.7262198328971863,r2plus1d_18,ucf101
v_ApplyLipstick_g04_c01,1,98,1,16,1,point,k1_point,True,0.9924768805503845,r2plus1d_18,ucf101
v_ApplyLipstick_g02_c03,1,98,1,16,1,point,k1_point,False,0.7785710692405701,r2plus1d_18,ucf101
v_ApplyLipstick_g04_c02,1,144,1,16,1,point,k1_point,False,0.6174284815788269,r2plus1d_18,ucf101
v_ApplyLipstick_g05_c01,1,177,1,16,1,point,k1_point,True,0.6925452351570129,r2plus1d_18,ucf101
v_ApplyLipstick_g02_c04,1,185,1,16,1,point,k1_point,True,0.7383478283882141,r2plus1d_18,ucf101
v_ApplyLipstick_g01_c01,1,149,1,16,1,point,k1_point,True,0.9755166172981262,r2plus1d_18,ucf101
v_ApplyLipstick_g02_c01,1,127,1,16,1,point,k1_point,False,0.7084255814552307,r2plus1d_18,ucf101
v_ApplyLipstick_g06_c04,1,523,1,16,1,point,k1_point,True,0.9994457364082336,r2plus1d_18,ucf101
v_ApplyLipstick_g03_c02,1,108,1,16,1,point,k1_point,True,0.9614776372909546,r2plus1d_18,ucf101
v_ApplyLipstick_g07_c01,1,270,1,16,1,point,k1_point,True,0.9891296625137329,r2plus1d_18,ucf101
v_ApplyLipstick_g01_c05,1,213,1,16,1,point,k1_point,True,0.9978271126747131,r2plus1d_18,ucf101
v_ApplyLipstick_g02_c02,1,118,1,16,1,point,k1_point,False,0.7698680758476257,r2plus1d_18,ucf101
v_ApplyLipstick_g07_c04,1,163,1,16,1,point,k1_point,False,0.9061366319656372,r2plus1d_18,ucf101
v_ApplyLipstick_g07_c02,1,125,1,16,1,point,k1_point,False,0.8117298483848572,r2plus1d_18,ucf101
v_ApplyLipstick_g01_c02,1,160,1,16,1,point,k1_point,True,0.9980093836784363,r2plus1d_18,ucf101
v_Archery_g01_c06,2,108,1,16,1,point,k1_point,True,0.2987796366214752,r2plus1d_18,ucf101
v_Archery_g05_c01,2,455,1,16,1,point,k1_point,True,0.27618011832237244,r2plus1d_18,ucf101
v_Archery_g01_c07,2,143,1,16,1,point,k1_point,False,0.227821946144104,r2plus1d_18,ucf101
v_Archery_g04_c04,2,135,1,16,1,point,k1_point,True,0.3833589255809784,r2plus1d_18,ucf101
v_Archery_g07_c03,2,51,1,16,1,point,k1_point,False,0.19244441390037537,r2plus1d_18,ucf101
v_Archery_g03_c03,2,125,1,16,1,point,k1_point,False,0.2523338496685028,r2plus1d_18,ucf101
v_Archery_g01_c03,2,158,1,16,1,point,k1_point,False,0.2089054435491562,r2plus1d_18,ucf101
v_Archery_g06_c01,2,81,1,16,1,point,k1_point,False,0.24523504078388214,r2plus1d_18,ucf101
v_Archery_g02_c01,2,158,1,16,1,point,k1_point,True,0.4975167512893677,r2plus1d_18,ucf101
v_Archery_g07_c05,2,64,1,16,1,point,k1_point,False,0.15262986719608307,r2plus1d_18,ucf101
v_Archery_g06_c06,2,132,1,16,1,point,k1_point,False,0.0887511745095253,r2plus1d_18,ucf101
v_Archery_g03_c04,2,138,1,16,1,point,k1_point,True,0.14976172149181366,r2plus1d_18,ucf101
v_Archery_g02_c03,2,138,1,16,1,point,k1_point,True,0.7431574463844299,r2plus1d_18,ucf101
v_Archery_g05_c03,2,488,1,16,1,point,k1_point,True,0.4274570643901825,r2plus1d_18,ucf101
v_Archery_g04_c02,2,173,1,16,1,point,k1_point,True,0.8524094820022583,r2plus1d_18,ucf101
v_Archery_g04_c01,2,165,1,16,1,point,k1_point,True,0.737720251083374,r2plus1d_18,ucf101
v_Archery_g02_c05,2,127,1,16,1,point,k1_point,True,0.27820393443107605,r2plus1d_18,ucf101
v_Archery_g03_c05,2,124,1,16,1,point,k1_point,True,0.38517916202545166,r2plus1d_18,ucf101
v_Archery_g07_c04,2,51,1,16,1,point,k1_point,False,0.4292549788951874,r2plus1d_18,ucf101
v_Archery_g06_c02,2,116,1,16,1,point,k1_point,False,0.4528706967830658,r2plus1d_18,ucf101
v_BabyCrawling_g01_c03,3,156,1,16,1,point,k1_point,True,0.3035460412502289,r2plus1d_18,ucf101
v_BabyCrawling_g04_c01,3,127,1,16,1,point,k1_point,True,0.908358097076416,r2plus1d_18,ucf101
v_BabyCrawling_g05_c01,3,221,1,16,1,point,k1_point,True,0.9210373163223267,r2plus1d_18,ucf101
v_BabyCrawling_g02_c02,3,112,1,16,1,point,k1_point,True,0.9917363524436951,r2plus1d_18,ucf101
v_BabyCrawling_g06_c05,3,258,1,16,1,point,k1_point,True,0.3208911120891571,r2plus1d_18,ucf101
v_BabyCrawling_g02_c04,3,105,1,16,1,point,k1_point,True,0.9894729256629944,r2plus1d_18,ucf101
v_BabyCrawling_g07_c02,3,145,1,16,1,point,k1_point,True,0.5428513884544373,r2plus1d_18,ucf101
v_BabyCrawling_g01_c04,3,219,1,16,1,point,k1_point,False,0.11394047737121582,r2plus1d_18,ucf101
v_BabyCrawling_g03_c03,3,198,1,16,1,point,k1_point,True,0.6968932151794434,r2plus1d_18,ucf101
v_BabyCrawling_g02_c05,3,84,1,16,1,point,k1_point,True,0.9928497076034546,r2plus1d_18,ucf101
