coverage,stride,top1,n
10,1,0.3851485148514851,2020
10,2,0.401980198019802,2020
10,4,0.3668316831683168,2020
10,8,0.2871287128712871,2020
10,16,0.2153465346534653,2020
25,1,0.5084158415841584,2020
25,2,0.5331683168316832,2020
25,4,0.5277227722772277,2020
25,8,0.4400990099009901,2020
25,16,0.3282178217821782,2020
50,1,0.6351485148514852,2020
50,2,0.6376237623762376,2020
50,4,0.6321782178217822,2020
50,8,0.5801980198019802,2020
50,16,0.4594059405940594,2020
75,1,0.6757425742574258,2020
75,2,0.6683168316831684,2020
75,4,0.6732673267326733,2020
75,8,0.6371287128712871,2020
75,16,0.5282178217821782,2020
100,1,0.695049504950495,2020
100,2,0.6975247524752475,2020
100,4,0.689108910891089,2020
100,8,0.6589108910891089,2020
100,16,0.5673267326732673,2020
