coverage,stride,top1,n,model,dataset
10,1,0.05383580080753701,743,slowfast_r50,diving48
10,2,0.07133243606998654,743,slowfast_r50,diving48
10,4,0.07133243606998654,743,slowfast_r50,diving48
10,8,0.04979811574697174,743,slowfast_r50,diving48
10,16,0.05787348586810229,743,slowfast_r50,diving48
25,1,0.07671601615074024,743,slowfast_r50,diving48
25,2,0.08209959623149395,743,slowfast_r50,diving48
25,4,0.10497981157469717,743,slowfast_r50,diving48
25,8,0.06729475100942127,743,slowfast_r50,diving48
25,16,0.05787348586810229,743,slowfast_r50,diving48
50,1,0.18438761776581428,743,slowfast_r50,diving48
50,2,0.19650067294751009,743,slowfast_r50,diving48
50,4,0.15208613728129206,743,slowfast_r50,diving48
50,8,0.10767160161507403,743,slowfast_r50,diving48
50,16,0.08075370121130551,743,slowfast_r50,diving48
75,1,0.2934051144010767,743,slowfast_r50,diving48
75,2,0.2812920592193809,743,slowfast_r50,diving48
75,4,0.21399730820995963,743,slowfast_r50,diving48
75,8,0.14131897711978467,743,slowfast_r50,diving48
75,16,0.1117092866756393,743,slowfast_r50,diving48
100,1,0.2489905787348587,743,slowfast_r50,diving48
100,2,0.24360699865410498,743,slowfast_r50,diving48
100,4,0.2180349932705249,743,slowfast_r50,diving48
100,8,0.1224764468371467,743,slowfast_r50,diving48
100,16,0.0847913862718708,743,slowfast_r50,diving48
