coverage,stride,top1,n,model,dataset
10,1,0.15099009900990099,2020,mc3_18,ucf101
10,2,0.15099009900990099,2020,mc3_18,ucf101
10,4,0.13861386138613863,2020,mc3_18,ucf101
10,8,0.12178217821782178,2020,mc3_18,ucf101
10,16,0.1099009900990099,2020,mc3_18,ucf101
25,1,0.17326732673267325,2020,mc3_18,ucf101
25,2,0.17425742574257425,2020,mc3_18,ucf101
25,4,0.1618811881188119,2020,mc3_18,ucf101
25,8,0.15247524752475247,2020,mc3_18,ucf101
25,16,0.13514851485148516,2020,mc3_18,ucf101
50,1,0.19752475247524753,2020,mc3_18,ucf101
50,2,0.19554455445544555,2020,mc3_18,ucf101
50,4,0.19257425742574258,2020,mc3_18,ucf101
50,8,0.1792079207920792,2020,mc3_18,ucf101
50,16,0.16881188118811882,2020,mc3_18,ucf101
75,1,0.2079207920792079,2020,mc3_18,ucf101
75,2,0.21138613861386138,2020,mc3_18,ucf101
75,4,0.21237623762376237,2020,mc3_18,ucf101
75,8,0.201980198019802,2020,mc3_18,ucf101
75,16,0.1905940594059406,2020,mc3_18,ucf101
100,1,0.2212871287128713,2020,mc3_18,ucf101
100,2,0.22277227722772278,2020,mc3_18,ucf101
100,4,0.2207920792079208,2020,mc3_18,ucf101
100,8,0.22227722772277228,2020,mc3_18,ucf101
100,16,0.20742574257425742,2020,mc3_18,ucf101
