coverage,stride,top1,n,model,dataset
10,1,0.01244907197827071,4418,r2plus1d_18,autsl
10,2,0.009053870529651425,4418,r2plus1d_18,autsl
10,4,0.005658669081032141,4418,r2plus1d_18,autsl
10,8,0.005432322317790856,4418,r2plus1d_18,autsl
10,16,0.005432322317790856,4418,r2plus1d_18,autsl
25,1,0.039837030330466275,4418,r2plus1d_18,autsl
25,2,0.043232231779085556,4418,r2plus1d_18,autsl
25,4,0.031462200090538704,4418,r2plus1d_18,autsl
25,8,0.019918515165233137,4418,r2plus1d_18,autsl
25,16,0.009280217292892712,4418,r2plus1d_18,autsl
50,1,0.23562698053417835,4418,r2plus1d_18,autsl
50,2,0.2609778180172024,4418,r2plus1d_18,autsl
50,4,0.3252602987777275,4418,r2plus1d_18,autsl
50,8,0.1498415572657311,4418,r2plus1d_18,autsl
50,16,0.06631960162969669,4418,r2plus1d_18,autsl
75,1,0.618832050701675,4418,r2plus1d_18,autsl
75,2,0.5973291081937528,4418,r2plus1d_18,autsl
75,4,0.6645540968764146,4418,r2plus1d_18,autsl
75,8,0.30036215482118606,4418,r2plus1d_18,autsl
75,16,0.13920325939339068,4418,r2plus1d_18,autsl
100,1,0.8123585332729742,4418,r2plus1d_18,autsl
100,2,0.8112267994567678,4418,r2plus1d_18,autsl
100,4,0.7360796740606609,4418,r2plus1d_18,autsl
100,8,0.2808963331824355,4418,r2plus1d_18,autsl
100,16,0.10321412403802625,4418,r2plus1d_18,autsl
