dataset,split,video_id,video_path,label_id,budget,coverage,stride,pred_id,correct_top1,correct_top5,confidence,decode_time_s,inference_time_s,total_time_s,source_frames,candidate_frames,processed_frames,model_input_frames,skipped,error
autsl,val,signer1_sample944_color,data/AUTSL_data/val/signer1_sample944_color.mp4,0,16,75,16,154,False,False,0.48032626509666443,0.013894052943214774,0.0009360626863781363,0.4312554360367358,57,3,16,16,False,
autsl,val,signer1_sample276_color,data/AUTSL_data/val/signer1_sample276_color.mp4,0,16,75,16,154,False,True,0.08233797550201416,0.014337875181809068,0.0009360626863781363,0.4162294331472367,65,4,16,16,False,
autsl,val,signer35_sample610_color,data/AUTSL_data/val/signer35_sample610_color.mp4,0,16,75,16,16,False,False,0.19980600476264954,0.013070987071841955,0.0009360626863781363,0.40083999186754227,71,4,16,16,False,
autsl,val,signer35_sample390_color,data/AUTSL_data/val/signer35_sample390_color.mp4,0,16,75,16,16,False,False,0.5209609866142273,0.012800922151654959,0.0009360626863781363,0.38682215102016926,75,4,16,16,False,
autsl,val,signer18_sample539_color,data/AUTSL_data/val/signer18_sample539_color.mp4,0,16,75,16,116,False,False,0.09823988378047943,0.010134775890037417,0.0009360626863781363,0.37290425901301205,64,3,16,16,False,
autsl,val,signer1_sample778_color,data/AUTSL_data/val/signer1_sample778_color.mp4,0,16,75,16,127,False,False,0.07645073533058167,0.010076252976432443,0.0009360626863781363,0.3618118588346988,63,3,16,16,False,
autsl,val,signer11_sample469_color,data/AUTSL_data/val/signer11_sample469_color.mp4,0,16,75,16,200,False,False,0.19071541726589203,0.009625649079680443,0.0009360626863781363,0.3507082429714501,45,3,16,16,False,
autsl,val,signer1_sample319_color,data/AUTSL_data/val/signer1_sample319_color.mp4,0,16,75,16,127,False,True,0.08527383208274841,0.012212121160700917,0.0009360626863781363,0.3400041020940989,68,4,16,16,False,
autsl,val,signer11_sample120_color,data/AUTSL_data/val/signer11_sample120_color.mp4,0,16,75,16,200,False,False,0.1973067969083786,0.009858002187684178,0.0009360626863781363,0.32662357785739005,48,3,16,16,False,
autsl,val,signer25_sample64_color,data/AUTSL_data/val/signer25_sample64_color.mp4,0,16,75,16,30,False,False,0.23015587031841278,0.009549426846206188,0.0009360626863781363,0.3156593288294971,46,3,16,16,False,
autsl,val,signer16_sample254_color,data/AUTSL_data/val/signer16_sample254_color.mp4,0,16,75,16,133,False,False,0.36060577630996704,0.0097234349232167,0.0009360626863781363,0.30515581695362926,61,3,16,16,False,
autsl,val,signer35_sample286_color,data/AUTSL_data/val/signer35_sample286_color.mp4,0,16,75,16,16,False,False,0.38328537344932556,0.009702578885480762,0.0009360626863781363,0.2943983948789537,61,3,16,16,False,
autsl,val,signer25_sample285_color,data/AUTSL_data/val/signer25_sample285_color.mp4,0,16,75,16,127,False,False,0.20448671281337738,0.009718257002532482,0.0009360626863781363,0.28356925095431507,53,3,16,16,False,
autsl,val,signer18_sample482_color,data/AUTSL_data/val/signer18_sample482_color.mp4,0,16,75,16,127,False,False,0.10754017531871796,0.011796097038313746,0.0009360626863781363,0.2727164700627327,67,4,16,16,False,
autsl,val,signer16_sample365_color,data/AUTSL_data/val/signer16_sample365_color.mp4,0,16,75,16,133,False,False,0.39304623007774353,0.009759654989466071,0.0009360626863781363,0.260025714058429,58,3,16,16,False,
autsl,val,signer11_sample66_color,data/AUTSL_data/val/signer11_sample66_color.mp4,0,16,75,16,200,False,False,0.2607306241989136,0.009772895136848092,0.0009360626863781363,0.24917752505280077,49,3,16,16,False,
autsl,val,signer1_sample1090_color,data/AUTSL_data/val/signer1_sample1090_color.mp4,0,16,75,16,16,False,False,0.7897858023643494,0.010094355093315244,0.0009360626863781363,0.23831721511669457,58,3,16,16,False,
autsl,val,signer18_sample5_color,data/AUTSL_data/val/signer18_sample5_color.mp4,0,16,75,16,103,False,False,0.09522737562656403,0.01156745501793921,0.0009360626863781363,0.22698305803351104,72,4,16,16,False,
autsl,val,signer1_sample1094_color,data/AUTSL_data/val/signer1_sample1094_color.mp4,0,16,75,16,16,False,False,0.6214954257011414,0.009793841047212481,0.0009360626863781363,0.2144743229728192,61,3,16,16,False,
autsl,val,signer25_sample431_color,data/AUTSL_data/val/signer25_sample431_color.mp4,0,16,75,16,127,False,False,0.09422880411148071,0.00976778194308281,0.0009360626863781363,0.20357678714208305,56,3,16,16,False,
autsl,val,signer25_sample372_color,data/AUTSL_data/val/signer25_sample372_color.mp4,1,16,75,16,157,False,True,0.18329879641532898,0.009603298967704177,0.0009360626863781363,0.1927164129447192,58,3,16,16,False,
autsl,val,signer18_sample243_color,data/AUTSL_data/val/signer18_sample243_color.mp4,1,16,75,16,64,False,False,0.09272298216819763,0.009602011181414127,0.0009360626863781363,0.18200895190238953,55,3,16,16,False,
autsl,val,signer35_sample603_color,data/AUTSL_data/val/signer35_sample603_color.mp4,1,16,75,16,64,False,False,0.48950454592704773,0.009841411141678691,0.0009360626863781363,0.17129860981367528,55,3,16,16,False,
autsl,val,signer18_sample436_color,data/AUTSL_data/val/signer18_sample436_color.mp4,1,16,75,16,1,True,True,0.1118195429444313,0.010604357114061713,0.0009360626863781363,0.16045262198895216,61,3,16,16,False,
autsl,val,signer11_sample397_color,data/AUTSL_data/val/signer11_sample397_color.mp4,1,16,75,16,116,False,False,0.25392645597457886,0.00830052001401782,0.0009360626863781363,0.14876944897696376,38,2,16,16,False,
autsl,val,signer1_sample936_color,data/AUTSL_data/val/signer1_sample936_color.mp4,1,16,75,16,137,False,False,0.14409609138965607,0.011296285083517432,0.0009360626863781363,0.13953521917574108,55,3,16,16,False,
autsl,val,signer16_sample330_color,data/AUTSL_data/val/signer16_sample330_color.mp4,1,16,75,16,127,False,False,0.10396260768175125,0.010899696033447981,0.0009360626863781363,0.12683874182403088,62,3,16,16,False,
autsl,val,signer1_sample57_color,data/AUTSL_data/val/signer1_sample57_color.mp4,1,16,75,16,137,False,False,0.19193780422210693,0.011281891958788037,0.0009360626863781363,0.11459713312797248,51,3,16,16,False,
autsl,val,signer1_sample377_color,data/AUTSL_data/val/signer1_sample377_color.mp4,1,16,75,16,137,False,False,0.2228093445301056,0.010746958898380399,0.0009360626863781363,0.1023253460880369,52,3,16,16,False,
autsl,val,signer35_sample92_color,data/AUTSL_data/val/signer35_sample92_color.mp4,1,16,75,16,64,False,True,0.18055443465709686,0.010693114949390292,0.0009360626863781363,0.09044071799144149,51,3,16,16,False,
autsl,val,signer1_sample989_color,data/AUTSL_data/val/signer1_sample989_color.mp4,1,16,75,16,154,False,False,0.04406460002064705,0.010704764164984226,0.0009360626863781363,0.078657136997208,55,3,16,16,False,
autsl,val,signer25_sample463_color,data/AUTSL_data/val/signer25_sample463_color.mp4,1,16,75,16,199,False,True,0.15602999925613403,0.009957924019545317,0.0009360626863781363,0.06692394893616438,58,3,16,16,False,
autsl,val,signer1_sample198_color,data/AUTSL_data/val/signer1_sample198_color.mp4,1,16,75,16,154,False,False,0.09742145985364914,0.014690023846924305,0.0008495831862092018,0.446202282095328,51,3,16,16,False,
