video_id,label_id,source_frames,distinct_frames,model_input_frames,k,config,correct_top1,confidence,model,dataset
vp15_run1_2018-05-30-13-05-35_10394_10415,0,21,1,16,1,k1,False,0.7488592863082886,mc3_18,driveact
vp14_run1_2018-05-30-10-11-09_6012_6033,0,21,1,16,1,k1,False,0.31693264842033386,mc3_18,driveact
vp14_run1_2018-05-30-10-11-09_5966_6012,0,47,1,16,1,k1,False,0.2997729182243347,mc3_18,driveact
vp14_run2_2018-05-30-10-42-33_3887_3915,0,29,1,16,1,k1,True,0.43232613801956177,mc3_18,driveact
vp14_run2_2018-05-30-10-42-33_3842_3887,0,45,1,16,1,k1,False,0.27802562713623047,mc3_18,driveact
vp15_run1_2018-05-30-13-05-35_10300_10347,0,46,1,16,1,k1,False,0.7073467373847961,mc3_18,driveact
vp15_run2_2018-05-30-13-34-33_5786_5802,0,17,1,16,1,k1,False,0.7559490203857422,mc3_18,driveact
vp14_run2_2018-05-30-10-42-33_16271_16309,0,38,1,16,1,k1,False,0.3481197953224182,mc3_18,driveact
vp15_run2_2018-05-30-13-34-33_6488_6516,0,29,1,16,1,k1,False,0.1624775230884552,mc3_18,driveact
vp15_run1_2018-05-30-13-05-35_10347_10394,0,47,1,16,1,k1,False,0.7017984390258789,mc3_18,driveact
vp14_run1_2018-05-30-10-11-09_12052_12093,0,40,1,16,1,k1,True,0.1887866109609604,mc3_18,driveact
vp14_run2_2018-05-30-10-42-33_20272_20317,0,44,1,16,1,k1,False,0.3417941629886627,mc3_18,driveact
vp15_run1_2018-05-30-13-05-35_5045_5090,0,45,1,16,1,k1,False,0.30974337458610535,mc3_18,driveact
vp14_run1_2018-05-30-10-11-09_104_124,1,20,1,16,1,k1,True,0.871293842792511,mc3_18,driveact
vp15_run2_2018-05-30-13-34-33_169_183,1,13,1,16,1,k1,True,0.833881139755249,mc3_18,driveact
vp15_run1_2018-05-30-13-05-35_144_160,1,17,1,16,1,k1,True,0.28219348192214966,mc3_18,driveact
vp14_run2_2018-05-30-10-42-33_114_128,1,14,1,16,1,k1,False,0.2830243408679962,mc3_18,driveact
vp14_run1_2018-05-30-10-11-09_24557_24581,2,24,1,16,1,k1,True,0.9227215051651001,mc3_18,driveact
vp15_run1_2018-05-30-13-05-35_18818_18841,2,23,1,16,1,k1,False,0.831281840801239,mc3_18,driveact
vp15_run2_2018-05-30-13-34-33_19707_19726,2,20,1,16,1,k1,True,0.8431448936462402,mc3_18,driveact
