coverage,stride,top1,n,model,dataset
10,1,0.15,1020,mc3_18,epic_kitchens
10,2,0.15490196078431373,1020,mc3_18,epic_kitchens
10,4,0.14607843137254903,1020,mc3_18,epic_kitchens
10,8,0.12450980392156863,1020,mc3_18,epic_kitchens
10,16,0.09411764705882353,1020,mc3_18,epic_kitchens
25,1,0.22941176470588234,1020,mc3_18,epic_kitchens
25,2,0.23333333333333334,1020,mc3_18,epic_kitchens
25,4,0.24019607843137256,1020,mc3_18,epic_kitchens
25,8,0.20980392156862746,1020,mc3_18,epic_kitchens
25,16,0.15784313725490196,1020,mc3_18,epic_kitchens
50,1,0.3137254901960784,1020,mc3_18,epic_kitchens
50,2,0.3176470588235294,1020,mc3_18,epic_kitchens
50,4,0.30098039215686273,1020,mc3_18,epic_kitchens
50,8,0.2980392156862745,1020,mc3_18,epic_kitchens
50,16,0.25098039215686274,1020,mc3_18,epic_kitchens
75,1,0.36176470588235293,1020,mc3_18,epic_kitchens
75,2,0.35784313725490197,1020,mc3_18,epic_kitchens
75,4,0.3519607843137255,1020,mc3_18,epic_kitchens
75,8,0.32745098039215687,1020,mc3_18,epic_kitchens
75,16,0.28431372549019607,1020,mc3_18,epic_kitchens
100,1,0.36176470588235293,1020,mc3_18,epic_kitchens
100,2,0.37058823529411766,1020,mc3_18,epic_kitchens
100,4,0.36470588235294116,1020,mc3_18,epic_kitchens
100,8,0.3362745098039216,1020,mc3_18,epic_kitchens
100,16,0.2754901960784314,1020,mc3_18,epic_kitchens
