coverage,stride,top1,n,model,dataset
10,1,0.014486192847442281,4418,timesformer,autsl
10,2,0.013354459031235853,4418,timesformer,autsl
10,4,0.009053870529651425,4418,timesformer,autsl
10,8,0.007922136713444997,4418,timesformer,autsl
10,16,0.007922136713444997,4418,timesformer,autsl
25,1,0.12403802625622454,4418,timesformer,autsl
25,2,0.11521050248981439,4418,timesformer,autsl
25,4,0.08465368945224083,4418,timesformer,autsl
25,8,0.038931643277501135,4418,timesformer,autsl
25,16,0.02195563603440471,4418,timesformer,autsl
50,1,0.5552286102308737,4418,timesformer,autsl
50,2,0.5298777727478498,4418,timesformer,autsl
50,4,0.5076957899502037,4418,timesformer,autsl
50,8,0.3861475780896333,4418,timesformer,autsl
50,16,0.20054323223177908,4418,timesformer,autsl
75,1,0.6910366681756451,4418,timesformer,autsl
75,2,0.6905839746491625,4418,timesformer,autsl
75,4,0.6876414667270258,4418,timesformer,autsl
75,8,0.64259846084201,4418,timesformer,autsl
75,16,0.42077863286555,4418,timesformer,autsl
100,1,0.6831145314622001,4418,timesformer,autsl
100,2,0.6785875961973744,4418,timesformer,autsl
100,4,0.6813037573562698,4418,timesformer,autsl
100,8,0.6697600724309642,4418,timesformer,autsl
100,16,0.48415572657311,4418,timesformer,autsl
