coverage,stride,top1,n,model,dataset
10,1,0.074375,1600,slowfast_r50,finegym
10,2,0.06125,1600,slowfast_r50,finegym
10,4,0.05625,1600,slowfast_r50,finegym
10,8,0.0525,1600,slowfast_r50,finegym
10,16,0.05125,1600,slowfast_r50,finegym
25,1,0.178125,1600,slowfast_r50,finegym
25,2,0.15375,1600,slowfast_r50,finegym
25,4,0.103125,1600,slowfast_r50,finegym
25,8,0.063125,1600,slowfast_r50,finegym
25,16,0.05625,1600,slowfast_r50,finegym
50,1,0.5275,1600,slowfast_r50,finegym
50,2,0.359375,1600,slowfast_r50,finegym
50,4,0.195,1600,slowfast_r50,finegym
50,8,0.113125,1600,slowfast_r50,finegym
50,16,0.060625,1600,slowfast_r50,finegym
75,1,0.68875,1600,slowfast_r50,finegym
75,2,0.526875,1600,slowfast_r50,finegym
75,4,0.23375,1600,slowfast_r50,finegym
75,8,0.121875,1600,slowfast_r50,finegym
75,16,0.074375,1600,slowfast_r50,finegym
100,1,0.79875,1600,slowfast_r50,finegym
100,2,0.605,1600,slowfast_r50,finegym
100,4,0.26,1600,slowfast_r50,finegym
100,8,0.105,1600,slowfast_r50,finegym
100,16,0.07625,1600,slowfast_r50,finegym
