video_id,label_id,source_frames,distinct_frames,model_input_frames,k,filt,config,correct_top1,confidence,model,dataset
Le6xdQ2OO8w_00124,0,106,1,8,1,point,k1_point,False,0.5124788880348206,timesformer,diving48
bl0C6d9QgIg_00021,0,51,1,8,1,point,k1_point,False,0.2526888847351074,timesformer,diving48
mGRum47TLX0_00045,0,211,1,8,1,point,k1_point,True,0.22543738782405853,timesformer,diving48
L_SB1PRgDTE_00029,0,87,1,8,1,point,k1_point,False,0.45934420824050903,timesformer,diving48
Le6xdQ2OO8w_00154,0,113,1,8,1,point,k1_point,False,0.11350198090076447,timesformer,diving48
Le6xdQ2OO8w_00127,0,161,1,8,1,point,k1_point,False,0.3052937090396881,timesformer,diving48
Le6xdQ2OO8w_00121,0,110,1,8,1,point,k1_point,False,0.3922857642173767,timesformer,diving48
Le6xdQ2OO8w_00119,0,130,1,8,1,point,k1_point,False,0.32192420959472656,timesformer,diving48
bSsVWVfYU4w_00118,0,151,1,8,1,point,k1_point,False,0.1304851472377777,timesformer,diving48
bl0C6d9QgIg_00022,0,96,1,8,1,point,k1_point,False,0.3671175539493561,timesformer,diving48
bl0C6d9QgIg_00017,0,250,1,8,1,point,k1_point,False,0.2682848274707794,timesformer,diving48
bl0C6d9QgIg_00023,0,90,1,8,1,point,k1_point,True,0.24157054722309113,timesformer,diving48
bSsVWVfYU4w_00086,0,53,1,8,1,point,k1_point,False,0.14622089266777039,timesformer,diving48
bSsVWVfYU4w_00169,0,141,1,8,1,point,k1_point,False,0.2242773026227951,timesformer,diving48
MbzIpx8kAD0_00025,0,96,1,8,1,point,k1_point,False,0.21480491757392883,timesformer,diving48
ovWCmIMMkRI_00055,0,88,1,8,1,point,k1_point,False,0.2981000542640686,timesformer,diving48
Le6xdQ2OO8w_00139,0,150,1,8,1,point,k1_point,False,0.2804703116416931,timesformer,diving48
Le6xdQ2OO8w_00160,0,105,1,8,1,point,k1_point,False,0.3060593605041504,timesformer,diving48
Le6xdQ2OO8w_00120,0,96,1,8,1,point,k1_point,False,0.22508320212364197,timesformer,diving48
zmacW6f2Tdk_00048,0,93,1,8,1,point,k1_point,False,0.1892455369234085,timesformer,diving48
cs8g1es4vfM_00034,1,64,1,8,1,point,k1_point,False,0.1937384456396103,timesformer,diving48
cs8g1es4vfM_00043,1,93,1,8,1,point,k1_point,False,0.39300402998924255,timesformer,diving48
CVAfPfVFulQ_00076,1,92,1,8,1,point,k1_point,False,0.10303957015275955,timesformer,diving48
yHo2oERGo7A_00056,1,122,1,8,1,point,k1_point,False,0.2538670599460602,timesformer,diving48
ovWCmIMMkRI_00058,1,105,1,8,1,point,k1_point,False,0.2311251014471054,timesformer,diving48
yHo2oERGo7A_00058,1,94,1,8,1,point,k1_point,False,0.28974995017051697,timesformer,diving48
cs8g1es4vfM_00056,1,102,1,8,1,point,k1_point,False,0.3737862706184387,timesformer,diving48
SbzcCzXjYSU_00049,1,87,1,8,1,point,k1_point,False,0.14334537088871002,timesformer,diving48
cs8g1es4vfM_00010,1,77,1,8,1,point,k1_point,False,0.21098032593727112,timesformer,diving48
ovWCmIMMkRI_00034,1,92,1,8,1,point,k1_point,False,0.15591390430927277,timesformer,diving48
yHo2oERGo7A_00057,1,102,1,8,1,point,k1_point,False,0.4623732566833496,timesformer,diving48
SbzcCzXjYSU_00056,1,109,1,8,1,point,k1_point,False,0.22685927152633667,timesformer,diving48
jMEYIEYkpY0_00103,1,140,1,8,1,point,k1_point,False,0.23498040437698364,timesformer,diving48
ovWCmIMMkRI_00033,1,72,1,8,1,point,k1_point,False,0.17931778728961945,timesformer,diving48
ovWCmIMMkRI_00057,1,102,1,8,1,point,k1_point,False,0.2037968635559082,timesformer,diving48
MbzIpx8kAD0_00065,1,164,1,8,1,point,k1_point,False,0.17342332005500793,timesformer,diving48
cs8g1es4vfM_00033,1,99,1,8,1,point,k1_point,False,0.3420090675354004,timesformer,diving48
cs8g1es4vfM_00032,1,155,1,8,1,point,k1_point,False,0.56608647108078,timesformer,diving48
ovWCmIMMkRI_00056,1,90,1,8,1,point,k1_point,False,0.11779920756816864,timesformer,diving48
yHo2oERGo7A_00088,1,114,1,8,1,point,k1_point,False,0.679976224899292,timesformer,diving48
zmacW6f2Tdk_00058,2,126,1,8,1,point,k1_point,False,0.2591727375984192,timesformer,diving48
rRw7peH60Yw_00032,2,128,1,8,1,point,k1_point,False,0.6102135181427002,timesformer,diving48
