coverage,stride,top1,n,model,dataset
10,1,0.7752475247524753,2020,r2plus1d_18,ucf101
10,2,0.7698019801980198,2020,r2plus1d_18,ucf101
10,4,0.749009900990099,2020,r2plus1d_18,ucf101
10,8,0.7029702970297029,2020,r2plus1d_18,ucf101
10,16,0.6356435643564357,2020,r2plus1d_18,ucf101
25,1,0.845049504950495,2020,r2plus1d_18,ucf101
25,2,0.8410891089108911,2020,r2plus1d_18,ucf101
25,4,0.8326732673267326,2020,r2plus1d_18,ucf101
25,8,0.7866336633663367,2020,r2plus1d_18,ucf101
25,16,0.7356435643564356,2020,r2plus1d_18,ucf101
50,1,0.8826732673267327,2020,r2plus1d_18,ucf101
50,2,0.8811881188118812,2020,r2plus1d_18,ucf101
50,4,0.8797029702970297,2020,r2plus1d_18,ucf101
50,8,0.851980198019802,2020,r2plus1d_18,ucf101
50,16,0.7940594059405941,2020,r2plus1d_18,ucf101
75,1,0.8995049504950495,2020,r2plus1d_18,ucf101
75,2,0.900990099009901,2020,r2plus1d_18,ucf101
75,4,0.8985148514851485,2020,r2plus1d_18,ucf101
75,8,0.8821782178217822,2020,r2plus1d_18,ucf101
75,16,0.842079207920792,2020,r2plus1d_18,ucf101
100,1,0.9034653465346535,2020,r2plus1d_18,ucf101
100,2,0.902970297029703,2020,r2plus1d_18,ucf101
100,4,0.903960396039604,2020,r2plus1d_18,ucf101
100,8,0.8891089108910891,2020,r2plus1d_18,ucf101
100,16,0.8608910891089109,2020,r2plus1d_18,ucf101
